dataset,metric,nli,nli_weight,aggregation,level,correlation,coherence,consistency,fluency,relevance,avg
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,mean,system,kendall,0.6029411764705882,0.2647058823529411,0.40590682253921034,0.6176470588235293,0.4728002350465672
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,mean,system,kendall,0.6323529411764706,0.2352941176470588,0.40590682253921034,0.6176470588235293,0.4728002350465672
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,mean,system,kendall,0.6470588235294118,0.2794117647058823,0.45018756681621513,0.6029411764705882,0.4948998328805244
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,mean,system,kendall,0.6323529411764706,0.2941176470588235,0.4354273187238802,0.588235294117647,0.4875333002692053
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,mean,system,kendall,0.5735294117647058,0.3529411764705882,0.40590682253921034,0.5294117647058822,0.46544729387009665
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,mean,system,kendall,0.5588235294117646,0.4264705882352941,0.4206670706315453,0.5147058823529411,0.48016676765788624
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,mean,system,kendall,0.4705882352941176,0.5147058823529411,0.4354273187238802,0.45588235294117646,0.4691509473280288
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,mean,system,kendall,0.338235294117647,0.588235294117647,0.5092285591855548,0.49999999999999994,0.4839247868552122
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,mean,system,kendall,0.2647058823529411,0.6029411764705882,0.49446831109321987,0.45588235294117646,0.4544994307144814
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,1.0,mean,system,kendall,0.1764705882352941,0.5735294117647058,0.4354273187238802,0.3676470588235294,0.3882685943868524
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.0,max,system,kendall,0.6470588235294118,0.24999999999999997,0.45018756681621513,0.6323529411764706,0.49489983288052436
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.1,max,system,kendall,0.676470588235294,0.30882352941176466,0.45018756681621513,0.6911764705882353,0.5316645387628773
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.2,max,system,kendall,0.6617647058823529,0.3529411764705882,0.49446831109321987,0.676470588235294,0.5464111954203638
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.3,max,system,kendall,0.5735294117647058,0.4705882352941176,0.5239888072778897,0.676470588235294,0.5611442606430017
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.4,max,system,kendall,0.48529411764705876,0.5294117647058822,0.5239888072778897,0.6470588235294118,0.5464383782900606
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.5,max,system,kendall,0.3823529411764705,0.6323529411764706,0.5535093034625596,0.5441176470588235,0.528083208218581
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.6,max,system,kendall,0.30882352941176466,0.6470588235294118,0.5092285591855548,0.4705882352941176,0.4839247868552122
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.7,max,system,kendall,0.2647058823529411,0.6029411764705882,0.49446831109321987,0.4264705882352941,0.44714648953801084
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.8,max,system,kendall,0.16176470588235295,0.588235294117647,0.45018756681621513,0.2941176470588235,0.3735763034687596
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.9,max,system,kendall,0.1176470588235294,0.5735294117647058,0.4354273187238802,0.24999999999999997,0.34415094732802887
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,1.0,max,system,kendall,0.07352941176470587,0.588235294117647,0.39114657444687545,0.20588235294117643,0.31469840831760115
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.0,mean,system,kendall,0.5147058823529411,0.20588235294117643,0.3173453339852008,0.5294117647058822,0.39183633349630015
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.1,mean,system,kendall,0.5294117647058822,0.2794117647058823,0.3616260782622056,0.48529411764705876,0.4139359313302572
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.2,mean,system,kendall,0.5294117647058822,0.338235294117647,0.3321055820775357,0.48529411764705876,0.4212616896370309
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.3,mean,system,kendall,0.4705882352941176,0.48529411764705876,0.4206670706315453,0.48529411764705876,0.4654608853049451
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.4,mean,system,kendall,0.338235294117647,0.6176470588235293,0.479708063000885,0.4411764705882352,0.46919172163257417
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.5,mean,system,kendall,0.30882352941176466,0.6470588235294118,0.5092285591855548,0.4705882352941176,0.4839247868552122
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.6,mean,system,kendall,0.2647058823529411,0.6323529411764706,0.49446831109321987,0.4264705882352941,0.45449943071448146
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.7,mean,system,kendall,0.24999999999999997,0.6470588235294118,0.479708063000885,0.41176470588235287,0.44713289810316237
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.8,mean,system,kendall,0.2205882352941176,0.6176470588235293,0.479708063000885,0.3823529411764705,0.4250740745737506
