dataset,metric,nli,nli_weight,aggregation,level,correlation,coherence,consistency,fluency,relevance,avg
summ,SUPERT_default,NLI1Score_monolingual,1.0,None,system,kendall,0.16176470588235295,-0.3529411764705882,-0.273064589708196,0.02941176470588235,-0.10870732389763724
summ,SUPERT_default,NLI2Score_monolingual,0.0,None,system,kendall,0.14705882352941174,0.6029411764705882,0.46494781490855003,0.2794117647058823,0.37358989490360806
summ,SUPERT_default,NLI2Score_monolingual,0.1,None,system,kendall,0.14705882352941174,0.6323529411764706,0.46494781490855003,0.30882352941176466,0.38829577725654923
summ,SUPERT_default,NLI2Score_monolingual,0.2,None,system,kendall,0.14705882352941174,0.6617647058823529,0.46494781490855003,0.24999999999999997,0.3809428360800787
summ,SUPERT_default,NLI2Score_monolingual,0.3,None,system,kendall,0.10294117647058822,0.6176470588235293,0.4206670706315453,0.2352941176470588,0.3441373558931804
summ,SUPERT_default,NLI2Score_monolingual,0.4,None,system,kendall,0.10294117647058822,0.6176470588235293,0.4206670706315453,0.2352941176470588,0.3441373558931804
summ,SUPERT_default,NLI2Score_monolingual,0.5,None,system,kendall,0.13235294117647056,0.588235294117647,0.39114657444687545,0.2647058823529411,0.3441101730234835
summ,SUPERT_default,NLI2Score_monolingual,0.6,None,system,kendall,0.13235294117647056,0.588235294117647,0.39114657444687545,0.2647058823529411,0.3441101730234835
summ,SUPERT_default,NLI2Score_monolingual,0.7,None,system,kendall,0.13235294117647056,0.5588235294117646,0.3321055820775357,0.2647058823529411,0.321996983754678
summ,SUPERT_default,NLI2Score_monolingual,0.8,None,system,kendall,0.10294117647058822,0.49999999999999994,0.273064589708196,0.20588235294117643,0.2704720297799902
summ,SUPERT_default,NLI2Score_monolingual,0.9,None,system,kendall,0.14705882352941174,0.4264705882352941,0.273064589708196,0.24999999999999997,0.27414850036822547
summ,SUPERT_default,NLI2Score_monolingual,1.0,None,system,kendall,0.10294117647058822,0.3235294117647059,0.1697428530618516,0.14705882352941174,0.18581806620663938
