setup,metric,nli_weight,dataset,type,improvement,improvement_nli,ori,ori_nli,current
ref,SentSim_new_BERTScore_ref,0.4,paws_para,adv,30.22307308140504,-5.650705584368598,0.6674444444444444,0.9212222222222223,0.8691666666666666
ref,SentSim_new_BERTScore_ref,0.5,paws_para,adv,32.12918262027635,-4.269690025328677,0.6674444444444444,0.9212222222222223,0.8818888888888888
ref,SentSim_new_BERTScore_ref,0.6,paws_para,adv,33.286166139503905,-3.431431672898344,0.6674444444444444,0.9212222222222223,0.889611111111111
ref,SentSim_new_BERTScore_ref,0.7,paws_para,adv,34.15182287331449,-2.8042455674828215,0.6674444444444444,0.9212222222222223,0.8953888888888889
ref,SentSim_new_BERTScore_ref,0.8,paws_para,adv,34.967537872482126,-2.21324327584127,0.6674444444444444,0.9212222222222223,0.9008333333333334
ref,SentSim_new_BERTScore_ref,0.9,paws_para,adv,36.0496087897453,-1.4292606440718947,0.6674444444444444,0.9212222222222223,0.9080555555555555
ref,SentSim_new_BERTScore_ref,0.1,wmt20_google-de,adv,10.617059891107083,-25.670731707317053,0.6122222222222222,0.911111111111111,0.6772222222222223
ref,SentSim_new_BERTScore_ref,0.2,wmt20_google-de,adv,20.235934664246823,-19.207317073170728,0.6122222222222222,0.911111111111111,0.736111111111111
ref,SentSim_new_BERTScore_ref,0.3,wmt20_google-de,adv,27.404718693284913,-14.390243902439027,0.6122222222222222,0.911111111111111,0.7799999999999999
ref,SentSim_new_BERTScore_ref,0.4,wmt20_google-de,adv,31.76043557168784,-11.463414634146329,0.6122222222222222,0.911111111111111,0.8066666666666666
ref,SentSim_new_BERTScore_ref,0.5,wmt20_google-de,adv,35.2994555353902,-9.085365853658523,0.6122222222222222,0.911111111111111,0.8283333333333334
ref,SentSim_new_BERTScore_ref,0.6,wmt20_google-de,adv,37.84029038112524,-7.37804878048779,0.6122222222222222,0.911111111111111,0.8438888888888889
ref,SentSim_new_BERTScore_ref,0.7,wmt20_google-de,adv,39.745916515426515,-6.097560975609739,0.6122222222222222,0.911111111111111,0.8555555555555556
ref,SentSim_new_BERTScore_ref,0.8,wmt20_google-de,adv,41.74228675136118,-4.756097560975581,0.6122222222222222,0.911111111111111,0.8677777777777779
ref,SentSim_new_BERTScore_ref,0.9,wmt20_google-de,adv,44.101633393829374,-3.170731707317065,0.6122222222222222,0.911111111111111,0.8822222222222221
ref,SentSim_new_BERTScore_ref,0.1,xpaws-de,adv,15.646222088125917,-26.790374097270785,0.5888226461441126,0.9301388125787633,0.6809511450650002
ref,SentSim_new_BERTScore_ref,0.2,xpaws-de,adv,29.69681080078108,-17.895675033234415,0.5888226461441126,0.9301388125787633,0.7636841933216825
ref,SentSim_new_BERTScore_ref,0.3,xpaws-de,adv,39.38318839448576,-11.763731704836589,0.5888226461441126,0.9301388125787633,0.8207197781844447
ref,SentSim_new_BERTScore_ref,0.4,xpaws-de,adv,46.24162705794532,-7.422009858998246,0.5888226461441126,0.9301388125787633,0.8611038182067983
ref,SentSim_new_BERTScore_ref,0.5,xpaws-de,adv,48.22911022585203,-6.163837334351974,0.5888226461441126,0.9301388125787633,0.8728065691877354
ref,SentSim_new_BERTScore_ref,0.6,xpaws-de,adv,50.21975649479624,-4.903662414474219,0.5888226461441126,0.9301388125787633,0.8845279452239017
ref,SentSim_new_BERTScore_ref,0.7,xpaws-de,adv,51.58837871260911,-4.037258663801834,0.5888226461441126,0.9301388125787633,0.8925867027825437
ref,SentSim_new_BERTScore_ref,0.8,xpaws-de,adv,52.831806120502755,-3.2501092548075095,0.5888226461441126,0.9301388125787633,0.8999082849485842
ref,SentSim_new_BERTScore_ref,0.9,xpaws-de,adv,54.53159407708914,-2.174061648852643,0.5888226461441126,0.9301388125787633,0.909917021373395
ref,SentSim_new_WMD_ref,0.1,wmt15,mt-seg,1.5511278499988235,47.28326370363529,0.8015346935992353,0.5526544571261869,0.8139675214590558
ref,SentSim_new_WMD_ref,0.2,wmt15,mt-seg,0.6645721609995547,45.997460009522605,0.8015346935992353,0.5526544571261869,0.8068614700336489
ref,SentSim_new_WMD_ref,0.3,wmt15,mt-seg,-2.11273513585698,41.969431058498444,0.8015346935992353,0.5526544571261869,0.7846003885014807
ref,SentSim_new_WMD_ref,0.4,wmt15,mt-seg,-6.06988186557067,36.23023842080282,0.8015346935992353,0.5526544571261869,0.7528824845861979
ref,SentSim_new_WMD_ref,0.5,wmt15,mt-seg,-10.5772530745325,29.69303537407462,0.8015346935992353,0.5526544571261869,0.7167543405770656
ref,SentSim_new_WMD_ref,0.6,wmt15,mt-seg,-15.189700107059757,23.00343707030974,0.8015346935992353,0.5526544571261869,0.6797839773874712
ref,SentSim_new_WMD_ref,0.7,wmt15,mt-seg,-19.640848506052222,16.547775992855463,0.8015346935992353,0.5526544571261869,0.6441064787059597
ref,SentSim_new_WMD_ref,0.8,wmt15,mt-seg,-23.795423412488994,10.522246149158686,0.8015346935992353,0.5526544571261869,0.610806119459301
ref,SentSim_new_WMD_ref,0.9,wmt15,mt-seg,-27.600659057900966,5.003375636508922,0.8015346935992353,0.5526544571261869,0.5803058355881192
ref,SentSim_new_WMD_ref,0.1,wmt16,mt-seg,1.4882320160323204,55.164920701799794,0.7508475136320926,0.4911044734047991,0.762021866721548
ref,SentSim_new_WMD_ref,0.2,wmt16,mt-seg,0.17482082255344533,53.15685198647513,0.7508475136320926,0.4911044734047991,0.7521601514315464
ref,SentSim_new_WMD_ref,0.3,wmt16,mt-seg,-3.193358022088877,48.00725786155387,0.7508475136320926,0.4911044734047991,0.7268702643218673
ref,SentSim_new_WMD_ref,0.4,wmt16,mt-seg,-7.751033235164662,41.039047863475005,0.7508475136320926,0.4911044734047991,0.6926490733050615
ref,SentSim_new_WMD_ref,0.5,wmt16,mt-seg,-12.789015388800074,33.33649865321355,0.7508475136320926,0.4911044734047991,0.6548215095672615
ref,SentSim_new_WMD_ref,0.6,wmt16,mt-seg,-17.835153286374307,25.621480161180287,0.7508475136320926,0.4911044734047991,0.6169327086288786
ref,SentSim_new_WMD_ref,0.7,wmt16,mt-seg,-22.623266633693028,18.30095429242169,0.7508475136320926,0.4911044734047991,0.5809812786106496
ref,SentSim_new_WMD_ref,0.8,wmt16,mt-seg,-27.02976048812431,11.563884822260984,0.7508475136320926,0.4911044734047991,0.5478952290663014
ref,SentSim_new_WMD_ref,0.9,wmt16,mt-seg,-31.016928490756857,5.467920840392626,0.7508475136320926,0.4911044734047991,0.5179576772542006
ref,SentSim_new_WMD_ref,0.1,wmt17,mt-seg,1.7554176191513227,44.53658485667318,0.779211600382804,0.5485739260358534,0.7928900181063948
ref,SentSim_new_WMD_ref,0.2,wmt17,mt-seg,0.8524992764143313,43.2540513393709,0.779211600382804,0.5485739260358534,0.785854373637804
ref,SentSim_new_WMD_ref,0.3,wmt17,mt-seg,-1.9771337593942562,39.23475187637682,0.779211600382804,0.5485739260358534,0.7638055447745193
ref,SentSim_new_WMD_ref,0.4,wmt17,mt-seg,-5.9192537047635385,33.635241134534866,0.779211600382804,0.5485739260358534,0.7330880888591976
ref,SentSim_new_WMD_ref,0.5,wmt17,mt-seg,-10.31891787301965,27.385820236120416,0.779211600382804,0.5485739260358534,0.6988053952822604
ref,SentSim_new_WMD_ref,0.6,wmt17,mt-seg,-14.747170530003018,21.095791352170345,0.779211600382804,0.5485739260358534,0.6642999368847863
ref,SentSim_new_WMD_ref,0.7,wmt17,mt-seg,-18.965440244559538,15.104028821861748,0.779211600382804,0.5485739260358534,0.6314306899335272
ref,SentSim_new_WMD_ref,0.8,wmt17,mt-seg,-22.86336322557141,9.567296833610705,0.779211600382804,0.5485739260358534,0.6010576218914956
ref,SentSim_new_WMD_ref,0.9,wmt17,mt-seg,-26.406083683613325,4.535105643321935,0.779211600382804,0.5485739260358534,0.5734523331132981
ref,SentSim_new_WMD_ref,0.1,wmt20_mqm,mt-seg,6.67776595605285,28.052229533432893,0.38440616126735755,0.3202411285860297,0.41007590503743874
ref,SentSim_new_WMD_ref,0.2,wmt20_mqm,mt-seg,8.857775047924864,30.669035595273076,0.38440616126735755,0.3202411285860297,0.41845599430278335
ref,SentSim_new_WMD_ref,0.3,wmt20_mqm,mt-seg,7.67859650479259,29.253591241776977,0.38440616126735755,0.3202411285860297,0.4139231593306402
ref,SentSim_new_WMD_ref,0.4,wmt20_mqm,mt-seg,4.592056338445438,25.548617236152715,0.38440616126735755,0.3202411285860297,0.40205830876121007
ref,SentSim_new_WMD_ref,0.5,wmt20_mqm,mt-seg,0.7080754080887042,20.886423449657322,0.38440616126735755,0.3202411285860297,0.3871280467624695
ref,SentSim_new_WMD_ref,0.6,wmt20_mqm,mt-seg,-3.3174182564078336,16.05436276586081,0.38440616126735755,0.3202411285860297,0.3716538010947177
ref,SentSim_new_WMD_ref,0.7,wmt20_mqm,mt-seg,-7.159325386843585,11.442672885559402,0.38440616126735755,0.3202411285860297,0.35688527337515275
ref,SentSim_new_WMD_ref,0.8,wmt20_mqm,mt-seg,-10.684563095643318,7.211101815416221,0.38440616126735755,0.3202411285860297,0.3433340424232063
ref,SentSim_new_WMD_ref,0.9,wmt20_mqm,mt-seg,-13.858444523451329,3.401286438583151,0.38440616126735755,0.3202411285860297,0.33113344666339195
ref,SentSim_new_WMD_ref,0.1,wmt21.news_mqm,mt-seg,6.606496845790155,20.90037420619226,0.31964441548058253,0.28185331595904894,0.3407617137070516
ref,SentSim_new_WMD_ref,0.2,wmt21.news_mqm,mt-seg,8.755329919933907,23.33732439644589,0.31964441548058253,0.28185331595904894,0.3476303386265518
ref,SentSim_new_WMD_ref,0.3,wmt21.news_mqm,mt-seg,7.886001608451765,22.351435906757857,0.31964441548058253,0.28185331595904894,0.3448515792267075
ref,SentSim_new_WMD_ref,0.4,wmt21.news_mqm,mt-seg,5.412473446195976,19.546255272608846,0.31964441548058253,0.28185331595904894,0.3369450845907174
ref,SentSim_new_WMD_ref,0.5,wmt21.news_mqm,mt-seg,2.2909806825921253,16.006230467670978,0.31964441548058253,0.28185331595904894,0.3269674072922272
ref,SentSim_new_WMD_ref,0.6,wmt21.news_mqm,mt-seg,-0.94835935266675,12.332557342379058,0.31964441548058253,0.28185331595904894,0.31661303777109545
ref,SentSim_new_WMD_ref,0.7,wmt21.news_mqm,mt-seg,-4.050093930342413,8.814939915443754,0.31964441548058253,0.28185331595904894,0.306698516410525
ref,SentSim_new_WMD_ref,0.8,wmt21.news_mqm,mt-seg,-6.909713844122112,5.571900064283897,0.31964441548058253,0.28185331595904894,0.2975579010521575
ref,SentSim_new_WMD_ref,0.9,wmt21.news_mqm,mt-seg,-9.498473446462864,2.6360376739681612,0.31964441548058253,0.28185331595904894,0.289283075553058
ref,SentSim_new_WMD_ref,0.1,paws_back,adv,5.865102639296205,-0.11947431302270495,0.8335555555555555,0.8835000000000001,0.8824444444444445
ref,SentSim_new_WMD_ref,0.2,paws_back,adv,8.151159690749132,2.037351443123936,0.8335555555555555,0.8835000000000001,0.9015
ref,SentSim_new_WMD_ref,0.3,paws_back,adv,8.997600639829395,2.8359429038546047,0.8335555555555555,0.8835000000000001,0.9085555555555556
ref,SentSim_new_WMD_ref,0.4,paws_back,adv,9.190882431351643,3.0182984342576713,0.8335555555555555,0.8835000000000001,0.9101666666666666
ref,SentSim_new_WMD_ref,0.5,paws_back,adv,9.424153559050929,3.2383826950889594,0.8335555555555555,0.8835000000000001,0.9121111111111111
ref,SentSim_new_WMD_ref,0.6,paws_back,adv,9.457478005865116,3.2698233037791624,0.8335555555555555,0.8835000000000001,0.912388888888889
ref,SentSim_new_WMD_ref,0.7,paws_back,adv,9.277525993068526,3.100044016852177,0.8335555555555555,0.8835000000000001,0.910888888888889
ref,SentSim_new_WMD_ref,0.8,paws_back,adv,9.117568648360441,2.949129095139269,0.8335555555555555,0.8835000000000001,0.9095555555555556
ref,SentSim_new_WMD_ref,0.9,paws_back,adv,9.004265529192224,2.8422310255926453,0.8335555555555555,0.8835000000000001,0.9086111111111111
ref,SentSim_new_WMD_ref,0.1,paws_para,adv,17.18644395095106,-26.806175370884098,0.5753888888888888,0.9212222222222223,0.6742777777777778
ref,SentSim_new_WMD_ref,0.2,paws_para,adv,31.601815197451,-17.802436376794127,0.5753888888888888,0.9212222222222223,0.7572222222222221
ref,SentSim_new_WMD_ref,0.3,paws_para,adv,40.919185092208195,-11.982872994813654,0.5753888888888888,0.9212222222222223,0.8108333333333334
ref,SentSim_new_WMD_ref,0.4,paws_para,adv,46.18132663898815,-8.696176577011217,0.5753888888888888,0.9212222222222223,0.8411111111111111
ref,SentSim_new_WMD_ref,0.5,paws_para,adv,49.06826301052432,-6.89301652394162,0.5753888888888888,0.9212222222222223,0.8577222222222223
ref,SentSim_new_WMD_ref,0.6,paws_para,adv,51.211740851597966,-5.554215414304675,0.5753888888888888,0.9212222222222223,0.8700555555555556
ref,SentSim_new_WMD_ref,0.7,paws_para,adv,52.55382832866662,-4.715957061874332,0.5753888888888888,0.9212222222222223,0.8777777777777778
ref,SentSim_new_WMD_ref,0.8,paws_para,adv,54.06005600077242,-3.77517790375107,0.5753888888888888,0.9212222222222223,0.8864444444444444
ref,SentSim_new_WMD_ref,0.9,paws_para,adv,55.85594284059092,-2.6534796767579305,0.5753888888888888,0.9212222222222223,0.8967777777777778
ref,SentSim_new_WMD_ref,0.1,wmt20_google-de,adv,14.314516129032251,-30.85365853658536,0.5511111111111111,0.911111111111111,0.63
ref,SentSim_new_WMD_ref,0.2,wmt20_google-de,adv,25.1008064516129,-24.329268292682915,0.5511111111111111,0.911111111111111,0.6894444444444444
ref,SentSim_new_WMD_ref,0.3,wmt20_google-de,adv,36.18951612903223,-17.621951219512198,0.5511111111111111,0.911111111111111,0.7505555555555554
ref,SentSim_new_WMD_ref,0.4,wmt20_google-de,adv,42.741935483870954,-13.658536585365844,0.5511111111111111,0.911111111111111,0.7866666666666666
ref,SentSim_new_WMD_ref,0.5,wmt20_google-de,adv,46.875,-11.158536585365841,0.5511111111111111,0.911111111111111,0.8094444444444444
ref,SentSim_new_WMD_ref,0.6,wmt20_google-de,adv,49.5967741935484,-9.512195121951194,0.5511111111111111,0.911111111111111,0.8244444444444445
ref,SentSim_new_WMD_ref,0.7,wmt20_google-de,adv,53.024193548387075,-7.4390243902438975,0.5511111111111111,0.911111111111111,0.8433333333333333
ref,SentSim_new_WMD_ref,0.8,wmt20_google-de,adv,55.04032258064515,-6.219512195121945,0.5511111111111111,0.911111111111111,0.8544444444444443
ref,SentSim_new_WMD_ref,0.9,wmt20_google-de,adv,58.4677419354839,-4.146341463414604,0.5511111111111111,0.911111111111111,0.8733333333333335
ref,SentSim_new_WMD_ref,0.1,xpaws-de,adv,15.864575064229648,-32.39503497522147,0.5427198249138498,0.9301388125787633,0.6288200189257632
ref,SentSim_new_WMD_ref,0.2,xpaws-de,adv,34.42264814703178,-21.5667219986743,0.5427198249138498,0.9301388125787633,0.7295383606681313
ref,SentSim_new_WMD_ref,0.3,xpaws-de,adv,45.53014798652861,-15.085688967261179,0.5427198249138498,0.9301388125787633,0.7898209643493547
ref,SentSim_new_WMD_ref,0.4,xpaws-de,adv,54.76101409389593,-9.699639089711997,0.5427198249138498,0.9301388125787633,0.8399187047252905
ref,SentSim_new_WMD_ref,0.5,xpaws-de,adv,57.97942609051208,-7.821751647877894,0.5427198249138498,0.9301388125787633,0.857385664678332
ref,SentSim_new_WMD_ref,0.6,xpaws-de,adv,60.26621846232805,-6.487448059142098,0.5427198249138498,0.9301388125787633,0.8697965402347949
ref,SentSim_new_WMD_ref,0.7,xpaws-de,adv,62.18483674407038,-5.367967650560046,0.5427198249138498,0.9301388125787633,0.880209262014232
ref,SentSim_new_WMD_ref,0.8,xpaws-de,adv,64.42567466901201,-4.060477682570296,0.5427198249138498,0.9301388125787633,0.8923707336770783
ref,SentSim_new_WMD_ref,0.9,xpaws-de,adv,66.26453131935651,-2.987536799101753,0.5427198249138498,0.9301388125787633,0.9023505732702447
src,COMET_wmt21-comet-qe-mqm,0.1,wmt15,mt-seg,1.7510445485436454,179.17395750626827,0.6328888366521872,0.2306701555822117,0.6439710021247266
src,COMET_wmt21-comet-qe-mqm,0.2,wmt15,mt-seg,1.4889549214561981,178.45486318404303,0.6328888366521872,0.2306701555822117,0.6423122661328668
src,COMET_wmt21-comet-qe-mqm,0.3,wmt15,mt-seg,-1.4696855873089554,170.33725236898874,0.6328888366521872,0.2306701555822117,0.6235873606362227
src,COMET_wmt21-comet-qe-mqm,0.4,wmt15,mt-seg,-7.360243336901695,154.17535126842105,0.6328888366521872,0.2306701555822117,0.5863066782224999
src,COMET_wmt21-comet-qe-mqm,0.5,wmt15,mt-seg,-15.767735948168438,131.10774547227356,0.6328888366521872,0.2306701555822117,0.5330965960434353
src,COMET_wmt21-comet-qe-mqm,0.6,wmt15,mt-seg,-25.74736634010202,103.7266711714908,0.6328888366521872,0.2306701555822117,0.4699366293537387
src,COMET_wmt21-comet-qe-mqm,0.7,wmt15,mt-seg,-36.20743599012166,75.02741748870405,0.6328888366521872,0.2306701555822117,0.4037360162327209
src,COMET_wmt21-comet-qe-mqm,0.8,wmt15,mt-seg,-46.27795336096656,47.396976926365575,0.6328888366521872,0.2306701555822117,0.3400008359995242
src,COMET_wmt21-comet-qe-mqm,0.9,wmt15,mt-seg,-55.45593231991576,22.215390641453283,0.6328888366521872,0.2306701555822117,0.2819144317380481
src,COMET_wmt21-comet-qe-mqm,0.1,wmt16,mt-seg,1.2255933339431868,214.0290209146692,0.611248861297684,0.19703283626250637,0.618740286595552
src,COMET_wmt21-comet-qe-mqm,0.2,wmt16,mt-seg,0.6974607064018645,212.3906114326644,0.611248861297684,0.19703283626250637,0.6155120819235641
src,COMET_wmt21-comet-qe-mqm,0.3,wmt16,mt-seg,-2.264152441532974,203.2028907531144,0.611248861297684,0.19703283626250637,0.5974092552807699
src,COMET_wmt21-comet-qe-mqm,0.4,wmt16,mt-seg,-8.040438449159693,185.28329769610957,0.611248861297684,0.19703283626250637,0.5621017728338542
src,COMET_wmt21-comet-qe-mqm,0.5,wmt16,mt-seg,-16.454510152510526,159.18058382816253,0.611248861297684,0.19703283626250637,0.5106708553583515
src,COMET_wmt21-comet-qe-mqm,0.6,wmt16,mt-seg,-26.74379621525341,127.26045057159978,0.611248861297684,0.19703283626250637,0.4477777114641744
src,COMET_wmt21-comet-qe-mqm,0.7,wmt16,mt-seg,-37.836584096099934,92.84763852766918,0.611248861297684,0.19703283626250637,0.37997317185633256
src,COMET_wmt21-comet-qe-mqm,0.8,wmt16,mt-seg,-48.74697037844435,59.00068530959815,0.611248861297684,0.19703283626250637,0.31328355994232354
src,COMET_wmt21-comet-qe-mqm,0.9,wmt16,mt-seg,-58.82256347047616,27.743485133085244,0.611248861297684,0.19703283626250637,0.251696611898291
src,COMET_wmt21-comet-qe-mqm,0.1,wmt17,mt-seg,1.9410451593232736,137.43090201774785,0.6162414995159183,0.2645835146029371,0.6282030253120132
src,COMET_wmt21-comet-qe-mqm,0.2,wmt17,mt-seg,1.797647745016695,137.09691508076278,0.6162414995159183,0.2645835146029371,0.6273193509358234
src,COMET_wmt21-comet-qe-mqm,0.3,wmt17,mt-seg,-0.976322193943846,130.63606132212064,0.6162414995159183,0.2645835146029371,0.610224996987852
src,COMET_wmt21-comet-qe-mqm,0.4,wmt17,mt-seg,-6.47048376821715,117.83960885910942,0.6162414995159183,0.2645835146029371,0.5763676933167229
src,COMET_wmt21-comet-qe-mqm,0.5,wmt17,mt-seg,-14.18909652200947,99.86218685412229,0.6162414995159183,0.2645835146029371,0.5288023983409261
src,COMET_wmt21-comet-qe-mqm,0.6,wmt17,mt-seg,-23.21919046258629,78.83019384026547,0.6162414995159183,0.2645835146029371,0.4731552120338195
src,COMET_wmt21-comet-qe-mqm,0.7,wmt17,mt-seg,-32.59375463139198,56.995895171421296,0.6162414995159183,0.2645835146029371,0.4153852572268893
src,COMET_wmt21-comet-qe-mqm,0.8,wmt17,mt-seg,-41.58542886614068,36.053385499585985,0.6162414995159183,0.2645835146029371,0.3599748290910874
src,COMET_wmt21-comet-qe-mqm,0.9,wmt17,mt-seg,-49.79083243615396,16.942178938940657,0.6162414995159183,0.2645835146029371,0.3094097270899049
src,COMET_wmt21-comet-qe-mqm,0.1,wmt20_mqm,mt-seg,-2.5530481929442517,212.12711794070916,0.7437397743724709,0.2321976200864158,0.7247517395026468
src,COMET_wmt21-comet-qe-mqm,0.2,wmt20_mqm,mt-seg,-8.97012986412119,191.57290695235082,0.7437397743724709,0.2321976200864158,0.6770253507601383
src,COMET_wmt21-comet-qe-mqm,0.3,wmt20_mqm,mt-seg,-17.89154598427348,162.99719627187272,0.7437397743724709,0.2321976200864158,0.6106732306372884
src,COMET_wmt21-comet-qe-mqm,0.4,wmt20_mqm,mt-seg,-27.639984237213277,131.772495243382,0.7437397743724709,0.2321976200864158,0.5381702179700343
src,COMET_wmt21-comet-qe-mqm,0.5,wmt20_mqm,mt-seg,-37.01035864590807,101.75875028805224,0.7437397743724709,0.2321976200864158,0.46847901648495194
src,COMET_wmt21-comet-qe-mqm,0.6,wmt20_mqm,mt-seg,-45.420400981000085,74.82099362010528,0.7437397743724709,0.2321976200864158,0.4059301865973093
src,COMET_wmt21-comet-qe-mqm,0.7,wmt20_mqm,mt-seg,-52.7144227784112,51.45790262952801,0.7437397743724709,0.2321976200864158,0.35168164533856505
src,COMET_wmt21-comet-qe-mqm,0.8,wmt20_mqm,mt-seg,-58.947996520294275,31.4914760718533,0.7437397743724709,0.2321976200864158,0.3053200780553423
src,COMET_wmt21-comet-qe-mqm,0.9,wmt20_mqm,mt-seg,-64.25434014969572,14.495010680842535,0.7437397743724709,0.2321976200864158,0.26585468991860395
src,COMET_wmt21-comet-qe-mqm,0.1,wmt21.news_mqm,mt-seg,-1.992231435909786,168.47670298392217,0.4981741149001441,0.18185910663793317,0.48824933357753814
src,COMET_wmt21-comet-qe-mqm,0.2,wmt21.news_mqm,mt-seg,-7.219457969750898,154.1575467974611,0.4981741149001441,0.18185910663793317,0.4622086440587497
src,COMET_wmt21-comet-qe-mqm,0.3,wmt21.news_mqm,mt-seg,-14.761683448393415,133.4968189864496,0.4981741149001441,0.18185910663793317,0.42463522903674916
src,COMET_wmt21-comet-qe-mqm,0.4,wmt21.news_mqm,mt-seg,-23.357067294562572,109.95113123424134,0.4981741149001441,0.18185910663793317,0.381815251638826
src,COMET_wmt21-comet-qe-mqm,0.5,wmt21.news_mqm,mt-seg,-31.964906399024816,86.37132428178668,0.4981741149001441,0.18185910663793317,0.3389332253681427
src,COMET_wmt21-comet-qe-mqm,0.6,wmt21.news_mqm,mt-seg,-39.972148406231966,64.43675760829339,0.4981741149001441,0.18185910663793317,0.299043218370826
src,COMET_wmt21-comet-qe-mqm,0.7,wmt21.news_mqm,mt-seg,-47.123599173602805,44.84649500252842,0.4981741149001441,0.18185910663793317,0.2634165418079567
src,COMET_wmt21-comet-qe-mqm,0.8,wmt21.news_mqm,mt-seg,-53.37940147004846,27.709719013483447,0.4981741149001441,0.18185910663793317,0.23225175408773568
src,COMET_wmt21-comet-qe-mqm,0.9,wmt21.news_mqm,mt-seg,-58.80288705499627,12.852942353218587,0.4981741149001441,0.18185910663793317,0.20523335277818505
src,COMET_wmt21-comet-qe-mqm,0.1,wmt21.news,mt-seg,1.8510883256837252,700.7669770798527,0.6610935526660876,0.08408575746926594,0.6733309782413374
src,COMET_wmt21-comet-qe-mqm,0.2,wmt21.news,mt-seg,3.582773898109637,714.381722330784,0.6610935526660876,0.08408575746926594,0.6847790399130939
src,COMET_wmt21-comet-qe-mqm,0.3,wmt21.news,mt-seg,4.640406102616779,722.6969691994021,0.6610935526660876,0.08408575746926594,0.6917709782280108
src,COMET_wmt21-comet-qe-mqm,0.4,wmt21.news,mt-seg,3.8616400450162347,716.5742055446527,0.6610935526660876,0.08408575746926594,0.6866226060308618
src,COMET_wmt21-comet-qe-mqm,0.5,wmt21.news,mt-seg,-0.4712788572114879,682.5082134349334,0.6610935526660876,0.08408575746926594,0.6579779585259841
src,COMET_wmt21-comet-qe-mqm,0.6,wmt21.news,mt-seg,-9.761932781970584,609.4638407068283,0.6610935526660876,0.08408575746926594,0.5965580444288828
src,COMET_wmt21-comet-qe-mqm,0.7,wmt21.news,mt-seg,-24.215130002982633,495.8308571220055,0.6610935526660876,0.08408575746926594,0.501008889446658
src,COMET_wmt21-comet-qe-mqm,0.8,wmt21.news,mt-seg,-42.655133600255844,350.8530647324616,0.6610935526660876,0.08408575746926594,0.3791032145536902
src,COMET_wmt21-comet-qe-mqm,0.9,wmt21.news,mt-seg,-63.77600515542895,184.79792731020487,0.6610935526660876,0.08408575746926594,0.23947449443555519
src,COMET_wmt21-comet-qe-mqm,0.1,wmt20,mt-seg,2.9780208196922286,29.369333201553506,0.7349346909396772,0.5850081934548561,0.7568211990470015
src,COMET_wmt21-comet-qe-mqm,0.2,wmt20,mt-seg,5.80533942266559,32.921239904591125,0.7349346909396772,0.5850081934548561,0.7776001442836439
src,COMET_wmt21-comet-qe-mqm,0.3,wmt20,mt-seg,8.445646925361183,36.23820811151424,0.7349346909396772,0.5850081934548561,0.7970046800684367
src,COMET_wmt21-comet-qe-mqm,0.4,wmt20,mt-seg,10.732807624153606,39.11152469084196,0.7349346909396772,0.5850081934548561,0.8138138174814007
src,COMET_wmt21-comet-qe-mqm,0.5,wmt20,mt-seg,12.335330096609987,41.12474325973623,0.7349346909396772,0.5850081934548561,0.8255913110615868
src,COMET_wmt21-comet-qe-mqm,0.6,wmt20,mt-seg,12.668633675466822,41.5434662202979,0.7349346909396772,0.5850081934548561,0.8280408746887492
src,COMET_wmt21-comet-qe-mqm,0.7,wmt20,mt-seg,10.797634065054629,39.1929649182462,0.7349346909396772,0.5850081934548561,0.8142902494844837
src,COMET_wmt21-comet-qe-mqm,0.8,wmt20,mt-seg,5.466172528559343,32.49515097235778,0.7349346909396772,0.5850081934548561,0.7751074891186744
src,COMET_wmt21-comet-qe-mqm,0.9,wmt20,mt-seg,-4.965009066804715,19.390655500849263,0.7349346909396772,0.5850081934548561,0.698445116899429
src,COMET_wmt21-comet-qe-mqm,0.1,wmt20_google-de,adv,3.071672354948829,15.26717557251911,0.8138888888888888,0.7277777777777777,0.838888888888889
src,COMET_wmt21-comet-qe-mqm,0.2,wmt20_google-de,adv,4.2320819112628305,16.564885496183223,0.8138888888888888,0.7277777777777777,0.8483333333333334
src,COMET_wmt21-comet-qe-mqm,0.3,wmt20_google-de,adv,3.754266211604129,16.030534351145054,0.8138888888888888,0.7277777777777777,0.8444444444444446
src,COMET_wmt21-comet-qe-mqm,0.4,wmt20_google-de,adv,3.20819112627988,15.419847328244284,0.8138888888888888,0.7277777777777777,0.8400000000000001
src,COMET_wmt21-comet-qe-mqm,0.5,wmt20_google-de,adv,2.662116040955631,14.809160305343516,0.8138888888888888,0.7277777777777777,0.8355555555555555
src,COMET_wmt21-comet-qe-mqm,0.6,wmt20_google-de,adv,1.5017064846416517,13.51145038167938,0.8138888888888888,0.7277777777777777,0.826111111111111
src,COMET_wmt21-comet-qe-mqm,0.7,wmt20_google-de,adv,0.4778156996587235,12.366412213740464,0.8138888888888888,0.7277777777777777,0.8177777777777778
src,COMET_wmt21-comet-qe-mqm,0.8,wmt20_google-de,adv,-1.228668941979505,10.458015267175579,0.8138888888888888,0.7277777777777777,0.8038888888888889
src,COMET_wmt21-comet-qe-mqm,0.9,wmt20_google-de,adv,-3.754266211604085,7.633587786259555,0.8138888888888888,0.7277777777777777,0.7833333333333333
src,COMET_wmt21-comet-qe-mqm,0.1,xpaws-de,adv,10.25965924271559,-2.8865214904148284,0.7313235151338721,0.8303222458135604,0.8063548157484569
