setup,metric,nli,nli_weight,dataset,type,improvement,improvement_nli,ori,ori_nli,current
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.1,summeval-max,sum-system,11.30040165161616,3.1260571912545068,0.3257006372126102,0.3515174799393478,0.3625061173995084
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.2,summeval-max,sum-system,40.67810755877307,30.346147456628024,0.3257006372126102,0.3515174799393478,0.4581894927375651
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.3,summeval-max,sum-system,67.81910184492297,55.49379910430169,0.3257006372126102,0.3515174799393478,0.5465878840733934
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.4,summeval-max,sum-system,76.85775397269332,63.8686166469908,0.3257006372126102,0.3515174799393478,0.5760268316489726
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.5,summeval-max,sum-system,72.34677387642107,59.688940882181655,0.3257006372126102,0.3515174799393478,0.5613345407308798
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.6,summeval-max,sum-system,55.38991192328708,43.97745835728719,0.3257006372126102,0.3515174799393478,0.5061059332982598
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.7,summeval-max,sum-system,28.26978255616955,18.84913922595213,0.3257006372126102,0.3515174799393478,0.4177754991366738
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.8,summeval-max,sum-system,25.99968706471081,16.74576858211057,0.3257006372126102,0.3515174799393478,0.4103817836556579
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.9,summeval-max,sum-system,19.226957444592724,10.470455179995286,0.3257006372126102,0.3515174799393478,0.3883229601262461
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.1,summeval-mean,sum-system,9.138540275557885,1.886511759282024,0.3625197088343569,0.3883229601262461,0.3956487184330198
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.2,summeval-mean,sum-system,13.20261316969393,5.680535480631955,0.3625197088343569,0.3883229601262461,0.4103817836556578
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.3,summeval-mean,sum-system,13.20261316969393,5.680535480631955,0.3625197088343569,0.3883229601262461,0.4103817836556578
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.4,summeval-mean,sum-system,21.32700980046724,13.265082889534202,0.3625197088343569,0.3883229601262461,0.4398343226660855
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.5,summeval-mean,sum-system,17.270435221328825,9.478059235779568,0.3625197088343569,0.3883229601262461,0.4251284403131444
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.6,summeval-mean,sum-system,17.262936906331166,9.471059168184244,0.3625197088343569,0.3883229601262461,0.4251012574434474
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.7,summeval-mean,sum-system,15.23839877426078,7.581047375104581,0.3625197088343569,0.3883229601262461,0.4177619077018253
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.8,summeval-mean,sum-system,11.178075037623543,3.7905236875522905,0.3625197088343569,0.3883229601262461,0.4030424339140357
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.9,summeval-mean,sum-system,7.117751300986305,0.0,0.3625197088343569,0.3883229601262461,0.3883229601262461
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.1,summeval-max,sum-system,38.41218505112077,-10.921103028009291,0.3257006372126102,0.506078750428563,0.4508093686913976
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.2,summeval-max,sum-system,76.8285430860481,13.802780914495436,0.3257006372126102,0.506078750428563,0.5759316916050337
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.3,summeval-max,sum-system,79.09863857750685,15.263762130315031,0.3257006372126102,0.506078750428563,0.5833254070860495
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.4,summeval-max,sum-system,82.49334935517878,17.44851986318558,0.3257006372126102,0.506078750428563,0.5943820017204522
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.5,summeval-max,sum-system,84.75092589521813,18.901444169974567,0.3257006372126102,0.506078750428563,0.6017349428969228
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.6,summeval-max,sum-system,80.2399457989459,15.998281192740144,0.3257006372126102,0.506078750428563,0.5870426519788301
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.7,summeval-max,sum-system,73.4588702112149,11.634136999686092,0.3257006372126102,0.506078750428563,0.5649566455797215
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.8,summeval-max,sum-system,66.68196760729033,7.272678442975566,0.3257006372126102,0.506078750428563,0.5428842306154612
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.9,summeval-max,sum-system,62.16264154340516,4.36414419305405,0.3257006372126102,0.506078750428563,0.5281647568276716
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.1,summeval-mean,sum-system,24.36569157732223,-9.592205219600288,0.3625197088343569,0.498685034947547,0.4508501429959429
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.2,summeval-mean,sum-system,31.47219540581213,-4.426123387998144,0.3625197088343569,0.498685034947547,0.4766126199832869
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.3,summeval-mean,sum-system,33.504231852880146,-2.948931955515354,0.3625197088343569,0.498685034947547,0.4839791525946059
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.4,summeval-mean,sum-system,35.532519142449345,-1.474465977757688,0.3625197088343569,0.498685034947547,0.4913320937710764
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.5,summeval-mean,sum-system,35.53626829994819,-1.4717405230325409,0.3625197088343569,0.498685034947547,0.491345685205925
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.6,summeval-mean,sum-system,41.62487932615465,2.9543828649656265,0.3625197088343569,0.498685034947547,0.5134181001701852
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.7,summeval-mean,sum-system,39.5890937215878,1.4744659777576992,0.3625197088343569,0.498685034947547,0.5060379761240177
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.8,summeval-mean,sum-system,39.5890937215878,1.4744659777576992,0.3625197088343569,0.498685034947547,0.5060379761240177
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.9,summeval-mean,sum-system,39.59284287908663,1.4771914324828246,0.3625197088343569,0.498685034947547,0.5060515675588662
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.1,summeval-max,sum-system,10.277106764552542,46.06149648479019,0.465583208218581,0.3515174799393478,0.5134316916050335
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.2,summeval-max,sum-system,16.60013282217579,54.436314027479305,0.465583208218581,0.3515174799393478,0.5428706391806127
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.3,summeval-max,sum-system,10.274187536666217,46.0576299815225,0.465583208218581,0.3515174799393478,0.5134181001701852
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.4,summeval-max,sum-system,-3.954080706929304,27.21235725883809,0.465583208218581,0.3515174799393478,0.4471736724077076
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.5,summeval-max,sum-system,-7.115593735740918,23.024948487493543,0.465583208218581,0.3515174799393478,0.4324541986199181
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.6,summeval-max,sum-system,-15.01791669382683,12.558359810765982,0.465583208218581,0.3515174799393478,0.3956623098678682
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.7,summeval-max,sum-system,-15.01499746594048,12.562226314033705,0.465583208218581,0.3515174799393478,0.3956759013027167
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.8,summeval-max,sum-system,-21.33802352356373,4.187408771344589,0.465583208218581,0.3515174799393478,0.3662369537271375
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.9,summeval-max,sum-system,-21.33802352356373,4.187408771344589,0.465583208218581,0.3515174799393478,0.3662369537271375
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.1,summeval-mean,sum-system,16.61139334341674,59.68062288461218,0.5317460873719679,0.3883229601262461,0.620076521533554
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.2,summeval-mean,sum-system,16.62672934889515,59.70162308739805,0.5317460873719679,0.3883229601262461,0.6201580701426446
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.3,summeval-mean,sum-system,7.628358787687525,47.37979607750486,0.5317460873719679,0.3883229601262461,0.572309586756192
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.4,summeval-mean,sum-system,2.094635674432692,39.8022487361979,0.5317460873719679,0.3883229601262461,0.5428842306154612
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.5,summeval-mean,sum-system,2.094635674432692,39.8022487361979,0.5317460873719679,0.3883229601262461,0.5428842306154612
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.6,summeval-mean,sum-system,-0.6735038826512522,36.011725048645616,0.5317460873719679,0.3883229601262461,0.5281647568276716
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.7,summeval-mean,sum-system,-6.20978299681914,28.43067767354104,0.5317460873719679,0.3883229601262461,0.4987258092520924
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.8,summeval-mean,sum-system,-6.20978299681914,28.43067767354104,0.5317460873719679,0.3883229601262461,0.4987258092520924
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.9,summeval-mean,sum-system,-18.667689004153445,11.371571062656871,0.5317460873719679,0.3883229601262461,0.4324813814896149
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.1,summeval-max,sum-system,13.438619793364168,4.361458556710504,0.465583208218581,0.506078750428563,0.5281511653928231
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.2,summeval-max,sum-system,16.60013282217579,7.269992806632021,0.465583208218581,0.506078750428563,0.5428706391806127
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.3,summeval-max,sum-system,21.343861979336427,11.634136999686092,0.465583208218581,0.506078750428563,0.5649566455797215
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.4,summeval-max,sum-system,19.76456507887379,10.181212692897107,0.465583208218581,0.506078750428563,0.5576037044032509
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.5,summeval-max,sum-system,21.3409427514501,11.631451363342569,0.465583208218581,0.506078750428563,0.5649430541448731
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.6,summeval-max,sum-system,16.597213594289467,7.267307170288498,0.465583208218581,0.506078750428563,0.5428570477457644
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.7,summeval-max,sum-system,15.020835921713152,5.817068499843035,0.465583208218581,0.506078750428563,0.5355176980041422
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.8,summeval-max,sum-system,15.020835921713152,5.817068499843035,0.465583208218581,0.506078750428563,0.5355176980041422
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.9,summeval-max,sum-system,11.859322892901528,2.9085342499215177,0.465583208218581,0.506078750428563,0.5207982242163526
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.1,summeval-mean,sum-system,6.921626893166398,14.010152243423123,0.5317460873719679,0.498685034947547,0.5685515675588662
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.2,summeval-mean,sum-system,15.228601565331305,22.867849928869685,0.5317460873719679,0.498685034947547,0.6127235803570834
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.3,summeval-mean,sum-system,20.769992681325324,28.776615658800868,0.5317460873719679,0.498685034947547,0.6421897108023594
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.4,summeval-mean,sum-system,20.083708794108755,28.044833579372288,0.5317460873719679,0.498685034947547,0.6385404230838211
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.5,summeval-mean,sum-system,11.776734121943848,19.18713589392572,0.5317460873719679,0.498685034947547,0.5943684102856038
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.6,summeval-mean,sum-system,11.776734121943848,19.18713589392572,0.5317460873719679,0.498685034947547,0.5943684102856038
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.7,summeval-mean,sum-system,10.39138634294534,17.70994446144292,0.5317460873719679,0.498685034947547,0.5870018776742848
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.8,summeval-mean,sum-system,3.474871451605072,10.334889117929388,0.5317460873719679,0.498685034947547,0.5502235803570834
ref,DiscoScore_DS_Focus_NN,NLI2Score_monolingual,0.9,summeval-mean,sum-system,-3.4467554415613257,2.9543828649656265,0.5317460873719679,0.498685034947547,0.5134181001701852
ref,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.1,summ_google,adv-all,10.238170741884334,-10.995941204055558,0.697334729981378,0.8637011173184357,0.7687290502793296
ref,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.2,summ_google,adv-all,18.321956104481348,-4.46925718105032,0.697334729981378,0.8637011173184357,0.8251000931098696
ref,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.3,summ_google,adv-all,22.226821330217803,-1.3165483524953765,0.697334729981378,0.8637011173184357,0.8523300744878957
ref,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.4,summ_google,adv-all,22.659100392222285,-0.9675350226117672,0.697334729981378,0.8637011173184357,0.8553445065176907
ref,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.5,summ_google,adv-all,22.30059250605022,-1.256987004306753,0.697334729981378,0.8637011173184357,0.8528445065176907
ref,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.6,summ_google,adv-all,22.156388216640256,-1.3734146170555488,0.697334729981378,0.8637011173184357,0.8518389199255122
ref,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.7,summ_google,adv-all,21.57289493449052,-1.84451523530775,0.697334729981378,0.8637011173184357,0.8477700186219739
ref,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.8,summ_google,adv-all,21.407660852874912,-1.9779218749157668,0.697334729981378,0.8637011173184357,0.8466177839851025
ref,BARTScore_bart-large-cnn,NLI1Score_monolingual,0.9,summ_google,adv-all,21.766168739046964,-1.6884698932207935,0.697334729981378,0.8637011173184357,0.8491177839851023
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.1,summ_google,adv-all,8.723024284402904,-5.915606061481422,0.697334729981378,0.8058333333333335,0.758163407821229
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.2,summ_google,adv-all,15.306016857214368,-0.2189574390645892,0.697334729981378,0.8058333333333335,0.804068901303538
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,summ_google,adv-all,19.980639238921825,3.8262668045501456,0.697334729981378,0.8058333333333335,0.8366666666666668
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,summ_google,adv-all,21.17566552616208,4.860392967942076,0.697334729981378,0.8058333333333335,0.8450000000000001
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,summ_google,adv-all,21.65367604105816,5.274043433298831,0.697334729981378,0.8058333333333335,0.8483333333333333
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,summ_google,adv-all,21.773178669782187,5.377456049638028,0.697334729981378,0.8058333333333335,0.8491666666666666
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,summ_google,adv-all,21.65367604105816,5.274043433298831,0.697334729981378,0.8058333333333335,0.8483333333333333
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,summ_google,adv-all,21.115914211800067,4.808686659772484,0.697334729981378,0.8058333333333335,0.8445833333333335
ref,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,summ_google,adv-all,20.57815238254192,4.343329886246083,0.697334729981378,0.8058333333333335,0.8408333333333332
ref,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.1,summ_google,adv-all,6.983151143631646,-2.35523358289806,0.7883100558659217,0.8637011173184357,0.8433589385474861
ref,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.2,summ_google,adv-all,10.33166203072124,0.700991251758525,0.7883100558659217,0.8637011173184357,0.8697555865921786
ref,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.3,summ_google,adv-all,10.931677385444925,1.2486322450585832,0.7883100558659217,0.8637011173184357,0.8744855679702049
ref,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.4,summ_google,adv-all,10.620744231643718,0.9648399389833032,0.7883100558659217,0.8637011173184357,0.872034450651769
ref,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.5,summ_google,adv-all,10.09218739849643,0.4824199694916645,0.7883100558659217,0.8637011173184357,0.8678677839851024
ref,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.6,summ_google,adv-all,9.722197615293314,0.1447259908475058,0.7883100558659217,0.8637011173184357,0.8649511173184358
ref,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.7,summ_google,adv-all,9.61648624866385,0.0482419969491728,0.7883100558659217,0.8637011173184357,0.8641177839851024
ref,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.8,summ_google,adv-all,9.728398561380528,0.1503856664672503,0.7883100558659217,0.8637011173184357,0.8650000000000001
ref,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.9,summ_google,adv-all,9.569831511436329,0.0056596756197445,0.7883100558659217,0.8637011173184357,0.86375
ref,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.1,summ_google,adv-all,5.587052424569939,3.2910054132749327,0.7883100558659217,0.8058333333333335,0.8323533519553074
ref,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.2,summ_google,adv-all,8.242238482480854,5.888453028140915,0.7883100558659217,0.8058333333333335,0.853284450651769
ref,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.3,summ_google,adv-all,9.094130361603748,6.721820062047544,0.7883100558659217,0.8058333333333335,0.86
ref,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.4,summ_google,adv-all,9.516975828121588,7.135470527404314,0.7883100558659217,0.8058333333333335,0.8633333333333333
ref,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.5,summ_google,adv-all,9.728398561380528,7.342295760082719,0.7883100558659217,0.8058333333333335,0.8650000000000001
ref,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.6,summ_google,adv-all,9.675542878065787,7.290589451913114,0.7883100558659217,0.8058333333333335,0.8645833333333334
ref,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.7,summ_google,adv-all,9.305553094862674,6.928645294725936,0.7883100558659217,0.8058333333333335,0.8616666666666667
ref,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.8,summ_google,adv-all,9.305553094862674,6.928645294725936,0.7883100558659217,0.8058333333333335,0.8616666666666667
ref,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.9,summ_google,adv-all,8.776996261715372,6.411582213029971,0.7883100558659217,0.8058333333333335,0.8575
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.1,summ_google,adv-all,11.73711478651474,-22.63600739530948,0.5980051210428305,0.8637011173184357,0.668193668528864
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.2,summ_google,adv-all,24.47927817113852,-13.813651137594793,0.5980051210428305,0.8637011173184357,0.7443924581005587
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.3,summ_google,adv-all,32.14754206840712,-8.504336389558175,0.5980051210428305,0.8637011173184357,0.7902490689013034
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.4,summ_google,adv-all,34.836105456144914,-6.642842127391216,0.5980051210428305,0.8637011173184357,0.806326815642458
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.5,summ_google,adv-all,35.78276625808186,-5.987397788953375,0.5980051210428305,0.8637011173184357,0.8119878957169461
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.6,summ_google,adv-all,35.53675901021007,-6.157727074271114,0.5980051210428305,0.8637011173184357,0.8105167597765363
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.7,summ_google,adv-all,35.692459800002304,-6.04992372913333,0.5980051210428305,0.8637011173184357,0.8114478584729979
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.8,summ_google,adv-all,36.63912060193927,-5.394479390695476,0.5980051210428305,0.8637011173184357,0.8171089385474861
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.9,summ_google,adv-all,37.72513361074024,-4.642551058359326,0.5980051210428305,0.8637011173184357,0.8236033519553073
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.1,summ_google,adv-all,10.466207089835448,-18.023548034871457,0.5980051210428305,0.8058333333333335,0.6605935754189943
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.2,summ_google,adv-all,20.78177366554691,-10.368414667259822,0.5980051210428305,0.8058333333333335,0.7222811918063314
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.3,summ_google,adv-all,28.798418079975686,-4.419300607188084,0.5980051210428305,0.8058333333333335,0.7702211359404095
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.4,summ_google,adv-all,31.95019131734543,-2.080384533170071,0.5980051210428305,0.8058333333333335,0.789068901303538
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.5,summ_google,adv-all,33.20436117912208,-1.1496709861173096,0.5980051210428305,0.8058333333333335,0.7965689013035382
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.6,summ_google,adv-all,34.18800091863466,-0.419716568549875,0.5980051210428305,0.8058333333333335,0.8024511173184358
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.7,summ_google,adv-all,34.46670533236281,-0.2128913358714834,0.5980051210428305,0.8058333333333335,0.8041177839851025
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.8,summ_google,adv-all,34.32735312549872,-0.316303952210693,0.5980051210428305,0.8058333333333335,0.803284450651769
ref,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.9,summ_google,adv-all,34.12649910666673,-0.4653567735263877,0.5980051210428305,0.8058333333333335,0.8020833333333334
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.1,summ_google,adv-all,20.666672078844623,-59.94135498024503,0.2867295158286778,0.8637011173184357,0.3459869646182495
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.2,summ_google,adv-all,44.13901720260761,-52.14905968532203,0.2867295158286778,0.8637011173184357,0.4132891061452514
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.3,summ_google,adv-all,77.95484619943338,-40.92295833939727,0.2867295158286778,0.8637011173184357,0.5102490689013035
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.4,summ_google,adv-all,95.5122220508366,-35.094300976159296,0.2867295158286778,0.8637011173184357,0.5605912476722532
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.5,summ_google,adv-all,102.15377621185434,-32.88945305972844,0.2867295158286778,0.8637011173184357,0.5796345437616387
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.6,summ_google,adv-all,106.69269924256577,-31.38263180306484,0.2867295158286778,0.8637011173184357,0.5926489757914339
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.7,summ_google,adv-all,111.24867063379318,-29.870150870781504,0.2867295158286778,0.8637011173184357,0.6057122905027934
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.8,summ_google,adv-all,117.14659154563684,-27.91217261471624,0.2867295158286778,0.8637011173184357,0.6226233705772811
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.9,summ_google,adv-all,127.33582834736444,-24.52957315265492,0.2867295158286778,0.8637011173184357,0.6518389199255121
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.1,summ_google,adv-all,17.674278894941487,-58.12944486489924,0.2867295158286778,0.8058333333333335,0.3374068901303537
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.2,summ_google,adv-all,36.64991597593749,-51.37758314894306,0.2867295158286778,0.8058333333333335,0.3918156424581006
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.3,summ_google,adv-all,56.85709414754139,-44.187517692801,0.2867295158286778,0.8058333333333335,0.4497555865921787
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.4,summ_google,adv-all,71.14930304678555,-39.102101182601295,0.2867295158286778,0.8058333333333335,0.4907355679702047
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.5,summ_google,adv-all,78.12451797790206,-36.62019839046065,0.2867295158286778,0.8058333333333335,0.5107355679702047
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.6,summ_google,adv-all,82.04807637665516,-35.22412806988152,0.2867295158286778,0.8058333333333335,0.5219855679702049
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.7,summ_google,adv-all,86.55290268633459,-33.62123251662402,0.2867295158286778,0.8058333333333335,0.5349022346368716
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.8,summ_google,adv-all,90.0405101518928,-32.38028112055371,0.2867295158286778,0.8058333333333335,0.5449022346368715
ref,MoverScore_bert_mnli_1-gram_idf(True),NLI2Score_monolingual,0.9,summ_google,adv-all,96.90450482630972,-29.937952430196503,0.2867295158286778,0.8058333333333335,0.5645833333333333
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.1,summ_google,adv-all,57.4069815252312,-39.12668510103868,0.3340153631284916,0.8637011173184357,0.5257635009310987
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.2,summ_google,adv-all,78.6205598879388,-30.922850536052128,0.3340153631284916,0.8637011173184357,0.5966201117318436
ref,DiscoScore_DS_Focus_NN,NLI1Score_monolingual,0.3,summ_google,adv-all,90.18488706766183,-26.45062876301052,0.3340153631284916,0.8637011173184357,0.6352467411545624
