dataset,metric,nli,nli_weight,aggregation,level,correlation,coherence,consistency,fluency,relevance,avg
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.8,mean,system,kendall,0.1764705882352941,0.6323529411764706,0.4354273187238802,0.338235294117647,0.39562153556332297
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.9,mean,system,kendall,0.16176470588235295,0.6470588235294118,0.45018756681621513,0.3235294117647059,0.39563512699817144
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,1.0,mean,system,kendall,0.08823529411764705,0.6029411764705882,0.4354273187238802,0.24999999999999997,0.34415094732802887
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.0,max,system,kendall,0.6470588235294118,0.24999999999999997,0.45018756681621513,0.6323529411764706,0.49489983288052436
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.1,max,system,kendall,0.6911764705882353,0.2941176470588235,0.4354273187238802,0.676470588235294,0.5242980061515582
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.2,max,system,kendall,0.676470588235294,0.30882352941176466,0.45018756681621513,0.6911764705882353,0.5316645387628773
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.3,max,system,kendall,0.7058823529411764,0.3676470588235294,0.5387490553702247,0.7499999999999999,0.5905696167837327
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.4,max,system,kendall,0.6176470588235293,0.5147058823529411,0.5387490553702247,0.6617647058823529,0.583216675607262
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.5,max,system,kendall,0.5147058823529411,0.6176470588235293,0.5682695515548944,0.5588235294117646,0.5648615055357824
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.6,max,system,kendall,0.4264705882352941,0.676470588235294,0.5977900477395643,0.588235294117647,0.5722416295819499
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.7,max,system,kendall,0.41176470588235287,0.6617647058823529,0.5535093034625596,0.5735294117647058,0.5501420317479928
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.8,max,system,kendall,0.30882352941176466,0.7058823529411764,0.5682695515548944,0.49999999999999994,0.5207438584769589
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.9,max,system,kendall,0.24999999999999997,0.676470588235294,0.5682695515548944,0.4411764705882352,0.48397915259460594
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,1.0,max,system,kendall,0.1764705882352941,0.6323529411764706,0.5535093034625596,0.3676470588235294,0.43249497292446343
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.0,mean,system,kendall,0.5147058823529411,0.20588235294117643,0.3173453339852008,0.5294117647058822,0.39183633349630015
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.1,mean,system,kendall,0.5147058823529411,0.2352941176470588,0.34686583016987066,0.5294117647058822,0.4065693987189382
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.2,mean,system,kendall,0.5294117647058822,0.2794117647058823,0.39114657444687545,0.5441176470588235,0.4360219377293658
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.3,mean,system,kendall,0.5588235294117646,0.338235294117647,0.39114657444687545,0.5441176470588235,0.4580807612587776
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.4,mean,system,kendall,0.5588235294117646,0.39705882352941174,0.3616260782622056,0.5441176470588235,0.46540651956555135
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.5,mean,system,kendall,0.5441176470588235,0.4411764705882352,0.3763863263545405,0.5294117647058822,0.4727730521768704
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.6,mean,system,kendall,0.49999999999999994,0.5735294117647058,0.4354273187238802,0.5147058823529411,0.5059156532103818
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.7,mean,system,kendall,0.4705882352941176,0.6617647058823529,0.46494781490855003,0.48529411764705876,0.5206487184330199
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.8,mean,system,kendall,0.41176470588235287,0.6911764705882353,0.5239888072778897,0.48529411764705876,0.5280560253488842
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.9,mean,system,kendall,0.2941176470588235,0.6911764705882353,0.49446831109321987,0.45588235294117646,0.48391119542036376
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,1.0,mean,system,kendall,0.1764705882352941,0.6911764705882353,0.49446831109321987,0.338235294117647,0.4250876660085991
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.0,max,system,kendall,0.6176470588235293,0.044117647058823525,0.18450310115418653,0.5147058823529411,0.34024342234737015
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.1,max,system,kendall,0.676470588235294,0.2205882352941176,0.3321055820775357,0.6323529411764706,0.4653793366958545
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.2,max,system,kendall,0.6911764705882353,0.2647058823529411,0.40590682253921034,0.676470588235294,0.5095649409289202
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.3,max,system,kendall,0.6911764705882353,0.2941176470588235,0.40590682253921034,0.6470588235294118,0.5095649409289202
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.4,max,system,kendall,0.6323529411764706,0.41176470588235287,0.40590682253921034,0.6176470588235293,0.5169178821053908
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.5,max,system,kendall,0.5294117647058822,0.5147058823529411,0.45018756681621513,0.6323529411764706,0.5316645387628773
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.6,max,system,kendall,0.41176470588235287,0.5147058823529411,0.45018756681621513,0.6323529411764706,0.5022527740569949
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.7,max,system,kendall,0.39705882352941174,0.5588235294117646,0.46494781490855003,0.6176470588235293,0.5096193066683139
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.8,max,system,kendall,0.3235294117647059,0.6911764705882353,0.5239888072778897,0.5147058823529411,0.513350142995943
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.9,max,system,kendall,0.16176470588235295,0.6470588235294118,0.4206670706315453,0.3529411764705882,0.39560794412847455
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,1.0,max,system,kendall,0.1176470588235294,0.6029411764705882,0.3763863263545405,0.30882352941176466,0.3514495227651057
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.0,mean,system,kendall,0.6176470588235293,0.2205882352941176,0.273064589708196,0.6029411764705882,0.4285602650741078
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.1,mean,system,kendall,0.6323529411764706,0.2941176470588235,0.3763863263545405,0.6176470588235293,0.48012599335334094
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.2,mean,system,kendall,0.6176470588235293,0.3676470588235294,0.3616260782622056,0.5735294117647058,0.4801124019184925
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.3,mean,system,kendall,0.5735294117647058,0.4411764705882352,0.34686583016987066,0.5294117647058822,0.4727458693071735
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.4,mean,system,kendall,0.5735294117647058,0.4411764705882352,0.34686583016987066,0.49999999999999994,0.46539292813070293
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.5,mean,system,kendall,0.49999999999999994,0.45588235294117646,0.3616260782622056,0.5147058823529411,0.4580535783890808
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.6,mean,system,kendall,0.4264705882352941,0.588235294117647,0.4354273187238802,0.4705882352941176,0.4801803590927347
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.7,mean,system,kendall,0.338235294117647,0.676470588235294,0.479708063000885,0.4411764705882352,0.48389760398551535
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.8,mean,system,kendall,0.24999999999999997,0.676470588235294,0.479708063000885,0.3823529411764705,0.44713289810316237
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.9,mean,system,kendall,0.1764705882352941,0.6323529411764706,0.4354273187238802,0.338235294117647,0.39562153556332297
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,1.0,mean,system,kendall,0.08823529411764705,0.6029411764705882,0.4354273187238802,0.24999999999999997,0.34415094732802887
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.0,max,system,kendall,0.6176470588235293,0.044117647058823525,0.18450310115418653,0.5147058823529411,0.34024342234737015
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.1,max,system,kendall,0.6323529411764706,0.20588235294117643,0.3173453339852008,0.588235294117647,0.4359539805551237
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.2,max,system,kendall,0.7058823529411764,0.24999999999999997,0.39114657444687545,0.6617647058823529,0.5021984083176012
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.3,max,system,kendall,0.6911764705882353,0.2647058823529411,0.3763863263545405,0.6470588235294118,0.4948318757062822
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.4,max,system,kendall,0.6470588235294118,0.4264705882352941,0.4206670706315453,0.6323529411764706,0.5316373558931804
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.5,max,system,kendall,0.6323529411764706,0.4705882352941176,0.46494781490855003,0.6470588235294118,0.5537369537271375
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.6,max,system,kendall,0.5294117647058822,0.5147058823529411,0.5387490553702247,0.7205882352941176,0.5758637344307914
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.7,max,system,kendall,0.41176470588235287,0.6617647058823529,0.5535093034625596,0.5735294117647058,0.5501420317479928
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.8,max,system,kendall,0.39705882352941174,0.7058823529411764,0.5682695515548944,0.588235294117647,0.5648615055357824
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.9,max,system,kendall,0.2941176470588235,0.7205882352941176,0.5830297996472293,0.48529411764705876,0.5207574499118073
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,1.0,max,system,kendall,0.1764705882352941,0.6323529411764706,0.5535093034625596,0.3676470588235294,0.43249497292446343
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.0,mean,system,kendall,0.6176470588235293,0.2205882352941176,0.273064589708196,0.6029411764705882,0.4285602650741078
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.1,mean,system,kendall,0.6470588235294118,0.2794117647058823,0.3321055820775357,0.6323529411764706,0.4727322778723251
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.2,mean,system,kendall,0.6029411764705882,0.3235294117647059,0.34686583016987066,0.588235294117647,0.46539292813070293
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.3,mean,system,kendall,0.6029411764705882,0.3529411764705882,0.34686583016987066,0.5588235294117646,0.4653929281307029
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.4,mean,system,kendall,0.5735294117647058,0.3823529411764705,0.34686583016987066,0.5294117647058822,0.4580399869542323
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.5,mean,system,kendall,0.5735294117647058,0.41176470588235287,0.34686583016987066,0.5294117647058822,0.4653929281307029
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.6,mean,system,kendall,0.5735294117647058,0.4705882352941176,0.3763863263545405,0.5588235294117646,0.49483187570628206
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.7,mean,system,kendall,0.49999999999999994,0.6029411764705882,0.4206670706315453,0.5441176470588235,0.5169314735402392
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.8,mean,system,kendall,0.4411764705882352,0.7205882352941176,0.5239888072778897,0.5441176470588235,0.5574677900547664
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.9,mean,system,kendall,0.3529411764705882,0.7499999999999999,0.5535093034625596,0.48529411764705876,0.5354361493950516
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,1.0,mean,system,kendall,0.1764705882352941,0.6911764705882353,0.49446831109321987,0.338235294117647,0.4250876660085991
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.0,max,system,kendall,0.3235294117647059,0.10294117647058822,0.3616260782622056,0.5147058823529411,0.3257006372126102
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.1,max,system,kendall,0.338235294117647,0.14705882352941174,0.40590682253921034,0.5588235294117646,0.36250611739950844
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.2,max,system,kendall,0.4705882352941176,0.30882352941176466,0.5387490553702247,0.6617647058823529,0.4949813814896149
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.3,max,system,kendall,0.5294117647058822,0.45588235294117646,0.656831040108904,0.6911764705882353,0.5833254070860494
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.4,max,system,kendall,0.45588235294117646,0.5294117647058822,0.6715912882012389,0.6470588235294118,0.5759860573444273
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.5,max,system,kendall,0.3235294117647059,0.6911764705882353,0.642070792016569,0.48529411764705876,0.5355176980041423
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.6,max,system,kendall,0.2352941176470588,0.6617647058823529,0.5535093034625596,0.39705882352941174,0.46190673763034573
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.7,max,system,kendall,0.1764705882352941,0.6323529411764706,0.49446831109321987,0.3676470588235294,0.4177347248321285
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.8,max,system,kendall,0.20588235294117643,0.6323529411764706,0.49446831109321987,0.39705882352941174,0.4324406071850696
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.9,max,system,kendall,0.16176470588235295,0.6176470588235293,0.4206670706315453,0.3529411764705882,0.388255002952004
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,1.0,max,system,kendall,0.1176470588235294,0.6029411764705882,0.3763863263545405,0.30882352941176466,0.3514495227651057
