dataset,metric,nli,nli_weight,aggregation,level,correlation,coherence,consistency,fluency,relevance,avg
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.3,mean,system,kendall,0.6470588235294118,0.2794117647058823,0.45018756681621513,0.6323529411764706,0.502252774056995
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.4,mean,system,kendall,0.6617647058823529,0.2647058823529411,0.4354273187238802,0.6470588235294118,0.5022391826221465
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.5,mean,system,kendall,0.6176470588235293,0.338235294117647,0.4206670706315453,0.5735294117647058,0.48751970883435686
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.6,mean,system,kendall,0.5588235294117646,0.3676470588235294,0.3616260782622056,0.5147058823529411,0.45070063721261017
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.7,mean,system,kendall,0.49999999999999994,0.4264705882352941,0.34686583016987066,0.45588235294117646,0.4323046928365853
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.8,mean,system,kendall,0.4411764705882352,0.5735294117647058,0.4354273187238802,0.4264705882352941,0.46915094732802887
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,0.9,mean,system,kendall,0.3529411764705882,0.6323529411764706,0.49446831109321987,0.45588235294117646,0.48391119542036376
summ,BARTScore_bart-large-cnn,NLI2Score_monolingual,1.0,mean,system,kendall,0.1176470588235294,0.6323529411764706,0.46494781490855003,0.338235294117647,0.38829577725654923
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.0,max,system,kendall,0.6470588235294118,0.24999999999999997,0.45018756681621513,0.6323529411764706,0.49489983288052436
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.1,max,system,kendall,0.676470588235294,0.2794117647058823,0.45018756681621513,0.6617647058823529,0.5169586564099361
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.2,max,system,kendall,0.676470588235294,0.30882352941176466,0.45018756681621513,0.6911764705882353,0.5316645387628773
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.3,max,system,kendall,0.676470588235294,0.30882352941176466,0.45018756681621513,0.6911764705882353,0.5316645387628773
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.4,max,system,kendall,0.6323529411764706,0.49999999999999994,0.5239888072778897,0.676470588235294,0.5832030841724135
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.5,max,system,kendall,0.5588235294117646,0.5735294117647058,0.5387490553702247,0.6323529411764706,0.5758637344307914
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.6,max,system,kendall,0.4264705882352941,0.6470588235294118,0.5535093034625596,0.588235294117647,0.5538185023362281
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.7,max,system,kendall,0.2941176470588235,0.7205882352941176,0.5535093034625596,0.48529411764705876,0.5133773258656399
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.8,max,system,kendall,0.2352941176470588,0.6911764705882353,0.5239888072778897,0.4264705882352941,0.46923249593711946
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.9,max,system,kendall,0.1764705882352941,0.6323529411764706,0.4354273187238802,0.3676470588235294,0.4029744767397936
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,1.0,max,system,kendall,0.13235294117647056,0.6470588235294118,0.39114657444687545,0.3235294117647059,0.3735219377293659
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.0,mean,system,kendall,0.5147058823529411,0.20588235294117643,0.3173453339852008,0.5294117647058822,0.39183633349630015
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.1,mean,system,kendall,0.5147058823529411,0.2647058823529411,0.3763863263545405,0.49999999999999994,0.41394952276510566
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.2,mean,system,kendall,0.48529411764705876,0.3235294117647059,0.3173453339852008,0.4411764705882352,0.3918363334963002
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.3,mean,system,kendall,0.5294117647058822,0.3676470588235294,0.3321055820775357,0.48529411764705876,0.4286146308135016
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.4,mean,system,kendall,0.4705882352941176,0.48529411764705876,0.39114657444687545,0.4264705882352941,0.4433748789058365
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.5,mean,system,kendall,0.3676470588235294,0.5588235294117646,0.4206670706315453,0.3823529411764705,0.4323726500108275
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.6,mean,system,kendall,0.2794117647058823,0.588235294117647,0.4206670706315453,0.3823529411764705,0.41766676765788624
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.7,mean,system,kendall,0.2205882352941176,0.6176470588235293,0.45018756681621513,0.3529411764705882,0.4103410093511126
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.8,mean,system,kendall,0.13235294117647056,0.588235294117647,0.39114657444687545,0.2941176470588235,0.35146311419995413
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,0.9,mean,system,kendall,0.10294117647058822,0.588235294117647,0.39114657444687545,0.2647058823529411,0.33675723184701295
summ,BARTScore_bart-large-cnn+para_bi,NLI1Score_monolingual,1.0,mean,system,kendall,0.07352941176470587,0.5588235294117646,0.39114657444687545,0.2352941176470588,0.3146984083176012
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.0,max,system,kendall,0.6470588235294118,0.24999999999999997,0.45018756681621513,0.6323529411764706,0.49489983288052436
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.1,max,system,kendall,0.6911764705882353,0.2941176470588235,0.4354273187238802,0.676470588235294,0.5242980061515582
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.2,max,system,kendall,0.6617647058823529,0.2941176470588235,0.4354273187238802,0.676470588235294,0.5169450649750876
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.3,max,system,kendall,0.7205882352941176,0.3529411764705882,0.46494781490855003,0.676470588235294,0.5537369537271375
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.4,max,system,kendall,0.6470588235294118,0.5147058823529411,0.5092285591855548,0.6029411764705882,0.5684836103846239
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.5,max,system,kendall,0.6176470588235293,0.5441176470588235,0.5092285591855548,0.6029411764705882,0.5684836103846239
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.6,max,system,kendall,0.4411764705882352,0.7205882352941176,0.6125502958318992,0.5441176470588235,0.5796081621932688
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.7,max,system,kendall,0.39705882352941174,0.7352941176470588,0.5682695515548944,0.49999999999999994,0.5501556231828413
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.8,max,system,kendall,0.3235294117647059,0.7794117647058824,0.6125502958318992,0.4264705882352941,0.5354905151344453
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.9,max,system,kendall,0.2647058823529411,0.7205882352941176,0.5830297996472293,0.39705882352941174,0.4913456852059249
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,1.0,max,system,kendall,0.14705882352941174,0.6617647058823529,0.5239888072778897,0.2794117647058823,0.4030560253488842
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.0,mean,system,kendall,0.5147058823529411,0.20588235294117643,0.3173453339852008,0.5294117647058822,0.39183633349630015
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.1,mean,system,kendall,0.5147058823529411,0.2352941176470588,0.34686583016987066,0.5294117647058822,0.4065693987189382
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.2,mean,system,kendall,0.5147058823529411,0.2647058823529411,0.34686583016987066,0.49999999999999994,0.4065693987189382
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.3,mean,system,kendall,0.5147058823529411,0.3235294117647059,0.3173453339852008,0.49999999999999994,0.41389515702571195
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.4,mean,system,kendall,0.5147058823529411,0.3529411764705882,0.3173453339852008,0.49999999999999994,0.42124809820218256
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.5,mean,system,kendall,0.5441176470588235,0.4411764705882352,0.39114657444687545,0.49999999999999994,0.4691101730234835
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.6,mean,system,kendall,0.49999999999999994,0.5735294117647058,0.46494781490855003,0.48529411764705876,0.5059428360800786
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.7,mean,system,kendall,0.45588235294117646,0.6176470588235293,0.479708063000885,0.4705882352941176,0.5059564275149271
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.8,mean,system,kendall,0.3823529411764705,0.6617647058823529,0.5239888072778897,0.48529411764705876,0.513350142995943
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,0.9,mean,system,kendall,0.2205882352941176,0.6176470588235293,0.45018756681621513,0.41176470588235287,0.42504689170405374
summ,BARTScore_bart-large-cnn+para_bi,NLI2Score_monolingual,1.0,mean,system,kendall,0.1176470588235294,0.6323529411764706,0.46494781490855003,0.338235294117647,0.38829577725654923
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.0,max,system,kendall,0.6176470588235293,0.044117647058823525,0.18450310115418653,0.5147058823529411,0.34024342234737015
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.1,max,system,kendall,0.6323529411764706,0.1764705882352941,0.287824837800531,0.588235294117647,0.4212209153324857
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.2,max,system,kendall,0.6911764705882353,0.2352941176470588,0.3763863263545405,0.6470588235294118,0.4874789345298116
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.3,max,system,kendall,0.6911764705882353,0.2647058823529411,0.40590682253921034,0.676470588235294,0.5095649409289202
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.4,max,system,kendall,0.6323529411764706,0.3235294117647059,0.3763863263545405,0.588235294117647,0.480125993353341
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.5,max,system,kendall,0.6176470588235293,0.48529411764705876,0.45018756681621513,0.6323529411764706,0.5463704211158185
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.6,max,system,kendall,0.4705882352941176,0.5441176470588235,0.45018756681621513,0.6029411764705882,0.5169586564099361
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.7,max,system,kendall,0.41176470588235287,0.5735294117647058,0.45018756681621513,0.6029411764705882,0.5096057152334655
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.8,max,system,kendall,0.2647058823529411,0.6617647058823529,0.46494781490855003,0.45588235294117646,0.46182518902125513
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.9,max,system,kendall,0.20588235294117643,0.6617647058823529,0.46494781490855003,0.39705882352941174,0.4324134243153728
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,1.0,max,system,kendall,0.13235294117647056,0.6470588235294118,0.39114657444687545,0.3235294117647059,0.3735219377293659
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.0,mean,system,kendall,0.6176470588235293,0.2205882352941176,0.273064589708196,0.6029411764705882,0.4285602650741078
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.1,mean,system,kendall,0.6176470588235293,0.30882352941176466,0.3616260782622056,0.6029411764705882,0.4727594607420219
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.2,mean,system,kendall,0.6176470588235293,0.39705882352941174,0.39114657444687545,0.5735294117647058,0.4948454671411306
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.3,mean,system,kendall,0.5735294117647058,0.41176470588235287,0.34686583016987066,0.49999999999999994,0.4580399869542323
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.4,mean,system,kendall,0.5441176470588235,0.4411764705882352,0.34686583016987066,0.49999999999999994,0.4580399869542323
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.5,mean,system,kendall,0.4705882352941176,0.45588235294117646,0.3616260782622056,0.48529411764705876,0.44334769603613966
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.6,mean,system,kendall,0.39705882352941174,0.6176470588235293,0.46494781490855003,0.4705882352941176,0.48756048313890216
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.7,mean,system,kendall,0.2941176470588235,0.6323529411764706,0.4354273187238802,0.39705882352941174,0.4397391826221465
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.8,mean,system,kendall,0.2205882352941176,0.6470588235294118,0.45018756681621513,0.3529411764705882,0.4176939505275832
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,0.9,mean,system,kendall,0.14705882352941174,0.6029411764705882,0.3763863263545405,0.2794117647058823,0.35144952276510566
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI1Score_monolingual,1.0,mean,system,kendall,0.07352941176470587,0.5588235294117646,0.39114657444687545,0.2352941176470588,0.3146984083176012
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.0,max,system,kendall,0.6176470588235293,0.044117647058823525,0.18450310115418653,0.5147058823529411,0.34024342234737015
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.1,max,system,kendall,0.6176470588235293,0.19117647058823525,0.30258508589286587,0.5735294117647058,0.4212345067673341
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.2,max,system,kendall,0.6911764705882353,0.2352941176470588,0.34686583016987066,0.6176470588235293,0.47274586930717355
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.3,max,system,kendall,0.6911764705882353,0.2352941176470588,0.3763863263545405,0.6470588235294118,0.4874789345298116
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.4,max,system,kendall,0.6617647058823529,0.3235294117647059,0.3763863263545405,0.588235294117647,0.48747893452981156
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.5,max,system,kendall,0.6323529411764706,0.4705882352941176,0.4354273187238802,0.6176470588235293,0.5390038885044994
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.6,max,system,kendall,0.588235294117647,0.5147058823529411,0.479708063000885,0.6617647058823529,0.5611034863384565
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.7,max,system,kendall,0.4264705882352941,0.7058823529411764,0.5387490553702247,0.5294117647058822,0.5501284403131443
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.8,max,system,kendall,0.39705882352941174,0.7352941176470588,0.5682695515548944,0.5294117647058822,0.5575085643593118
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.9,max,system,kendall,0.3235294117647059,0.7794117647058824,0.6125502958318992,0.4264705882352941,0.5354905151344453
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,1.0,max,system,kendall,0.14705882352941174,0.6617647058823529,0.5239888072778897,0.2794117647058823,0.4030560253488842
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.0,mean,system,kendall,0.6176470588235293,0.2205882352941176,0.273064589708196,0.6029411764705882,0.4285602650741078
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.1,mean,system,kendall,0.6470588235294118,0.2794117647058823,0.3321055820775357,0.6323529411764706,0.4727322778723251
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.2,mean,system,kendall,0.6176470588235293,0.30882352941176466,0.3616260782622056,0.6029411764705882,0.4727594607420219
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.3,mean,system,kendall,0.6029411764705882,0.3529411764705882,0.34686583016987066,0.5588235294117646,0.4653929281307029
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.4,mean,system,kendall,0.588235294117647,0.39705882352941174,0.3616260782622056,0.5441176470588235,0.4727594607420219
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.5,mean,system,kendall,0.5735294117647058,0.41176470588235287,0.34686583016987066,0.5294117647058822,0.4653929281307029
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.6,mean,system,kendall,0.5441176470588235,0.49999999999999994,0.3763863263545405,0.5588235294117646,0.49483187570628206
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.7,mean,system,kendall,0.48529411764705876,0.588235294117647,0.4206670706315453,0.4705882352941176,0.49119617942259214
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.8,mean,system,kendall,0.4264705882352941,0.676470588235294,0.5092285591855548,0.49999999999999994,0.5280424339140357
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,0.9,mean,system,kendall,0.2941176470588235,0.6911764705882353,0.5239888072778897,0.45588235294117646,0.4912913194665312
summ,BERTScore_roberta-large_L17_idf_version=0.3.11(hug_trans=4.17.0),NLI2Score_monolingual,1.0,mean,system,kendall,0.1176470588235294,0.6323529411764706,0.46494781490855003,0.338235294117647,0.38829577725654923
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.0,max,system,kendall,0.3235294117647059,0.10294117647058822,0.3616260782622056,0.5147058823529411,0.3257006372126102
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.1,max,system,kendall,0.3235294117647059,0.16176470588235295,0.39114657444687545,0.5441176470588235,0.3551395847881894
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.2,max,system,kendall,0.39705882352941174,0.20588235294117643,0.4354273187238802,0.588235294117647,0.4066509473280288
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.3,max,system,kendall,0.5147058823529411,0.41176470588235287,0.6125502958318992,0.7058823529411764,0.5612258092520923
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.4,max,system,kendall,0.49999999999999994,0.48529411764705876,0.6863515362935738,0.6617647058823529,0.5833525899557463
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.5,max,system,kendall,0.3823529411764705,0.6617647058823529,0.6863515362935738,0.5441176470588235,0.5686467076028051
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.6,max,system,kendall,0.2941176470588235,0.6911764705882353,0.6125502958318992,0.45588235294117646,0.5134316916050337
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.7,max,system,kendall,0.19117647058823525,0.6470588235294118,0.5092285591855548,0.3823529411764705,0.4324541986199181
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.8,max,system,kendall,0.16176470588235295,0.6470588235294118,0.45018756681621513,0.3529411764705882,0.40298806817464206
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,0.9,max,system,kendall,0.14705882352941174,0.6323529411764706,0.40590682253921034,0.338235294117647,0.3808884703406849
summ,MoverScore_bert_mnli_1-gram_idf(True),NLI1Score_monolingual,1.0,max,system,kendall,0.13235294117647056,0.6470588235294118,0.39114657444687545,0.3235294117647059,0.3735219377293659
