setup,metric,nli_metric,nli_weight,dataset,type,improvement,improvement_nli,ori,ori_nli,current
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.6,wmt20,mt,2.186975881729183,1.8298579311415413,0.8875117649133246,0.8906242742406242,0.906921433159488
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.7,wmt20,mt,1.874344547358608,1.5183191651776207,0.8875117649133246,0.8906242742406242,0.9041467932861437
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.8,wmt20,mt,1.4565928642566333,1.102027419838131,0.8875117649133246,0.8906242742406242,0.9004391979504902
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.9,wmt20,mt,0.9464168474139553,0.5936343407133153,0.8875117649133246,0.8906242742406242,0.8959113257792453
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.1,paws_back_google,adv-all,4.885612608032506,-1.9998099942998553,0.8195833333333334,0.8771666666666668,0.8596249999999999
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.2,paws_back_google,adv-all,6.573462125063536,-0.42276268288049673,0.8195833333333334,0.8771666666666668,0.8734583333333333
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.3,paws_back_google,adv-all,6.847991865785444,-0.1662549876496428,0.8195833333333334,0.8771666666666668,0.8757083333333333
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.4,paws_back_google,adv-all,6.924250127097084,-0.09500285008551741,0.8195833333333334,0.8771666666666668,0.8763333333333333
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.5,paws_back_google,adv-all,6.868327402135225,-0.14725441763253172,0.8195833333333334,0.8771666666666668,0.8758750000000001
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.6,paws_back_google,adv-all,6.792069140823571,-0.21850655519666978,0.8195833333333334,0.8771666666666668,0.87525
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.7,paws_back_google,adv-all,6.670055922724957,-0.3325099752992603,0.8195833333333334,0.8771666666666668,0.8742500000000001
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.8,paws_back_google,adv-all,6.639552618200304,-0.36101083032490794,0.8195833333333334,0.8771666666666668,0.8740000000000001
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.9,paws_back_google,adv-all,6.619217081850549,-0.3800114003419937,0.8195833333333334,0.8771666666666668,0.8738333333333336
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.1,paws_back_google,adv-fact,6.2020950434338165,-1.3292979645124956,0.8697777777777778,0.9361666666666666,0.9237222222222221
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.2,paws_back_google,adv-fact,8.380173735309148,0.6943208118212635,0.8697777777777778,0.9361666666666666,0.9426666666666667
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.3,paws_back_google,adv-fact,8.788962698007152,1.0741202302534016,0.8697777777777778,0.9361666666666666,0.9462222222222222
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.4,paws_back_google,adv-fact,8.935871231476753,1.210610646252457,0.8697777777777778,0.9361666666666666,0.9475
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.5,paws_back_google,adv-fact,9.101941747572809,1.364904159990505,0.8697777777777778,0.9361666666666666,0.9489444444444444
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.6,paws_back_google,adv-fact,9.159427695452223,1.4183134532075308,0.8697777777777778,0.9361666666666666,0.9494444444444444
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.7,paws_back_google,adv-fact,9.12749105774145,1.388641623642527,0.8697777777777778,0.9361666666666666,0.9491666666666667
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.8,paws_back_google,adv-fact,9.089167092488514,1.3530354281645178,0.8697777777777778,0.9361666666666666,0.9488333333333334
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.9,paws_back_google,adv-fact,8.955033214103219,1.2284137439914615,0.8697777777777778,0.9361666666666666,0.9476666666666667
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.1,paws_ori_google,adv-all,6.225810018799063,-5.841991766320326,0.7535833333333334,0.8501666666666666,0.8005
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.2,paws_ori_google,adv-all,9.405064690921156,-3.0239168790433117,0.7535833333333334,0.8501666666666666,0.8244583333333334
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.3,paws_ori_google,adv-all,10.328430830476607,-2.205449911781996,0.7535833333333334,0.8501666666666666,0.8314166666666667
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.4,paws_ori_google,adv-all,10.455601017361515,-2.0927269162908955,0.7535833333333334,0.8501666666666666,0.8323750000000002
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.5,paws_ori_google,adv-all,10.466659294481909,-2.0829249166830026,0.7535833333333334,0.8501666666666666,0.8324583333333333
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.6,paws_ori_google,adv-all,10.184673227911087,-2.332875906684955,0.7535833333333334,0.8501666666666666,0.8303333333333334
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.7,paws_ori_google,adv-all,9.952449408382167,-2.538717898451279,0.7535833333333334,0.8501666666666666,0.8285833333333333
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.8,paws_ori_google,adv-all,9.753400420214517,-2.7151538913938458,0.7535833333333334,0.8501666666666666,0.8270833333333333
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.9,paws_ori_google,adv-all,9.969036824062796,-2.524014899039407,0.7535833333333334,0.8501666666666666,0.8287083333333333
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.1,paws_ori_google,adv-fact,7.909527073337889,-4.466019417475738,0.8105555555555556,0.9155555555555556,0.8746666666666666
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.2,paws_ori_google,adv-fact,11.91226867717614,-0.9223300970873821,0.8105555555555556,0.9155555555555556,0.9071111111111111
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.3,paws_ori_google,adv-fact,13.187114461960237,0.20631067961164393,0.8105555555555556,0.9155555555555556,0.9174444444444444
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.4,paws_ori_google,adv-fact,13.488690884167232,0.47330097087378276,0.8105555555555556,0.9155555555555556,0.9198888888888889
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.5,paws_ori_google,adv-fact,13.69431117203564,0.6553398058252433,0.8105555555555556,0.9155555555555556,0.9215555555555556
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.6,paws_ori_google,adv-fact,13.694311172035626,0.6553398058252312,0.8105555555555556,0.9155555555555556,0.9215555555555555
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.7,paws_ori_google,adv-fact,13.72172721041808,0.6796116504854267,0.8105555555555556,0.9155555555555556,0.9217777777777777
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.8,paws_ori_google,adv-fact,13.701165181631241,0.661407766990283,0.8105555555555556,0.9155555555555556,0.921611111111111
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.9,paws_ori_google,adv-fact,13.708019191226859,0.667475728155335,0.8105555555555556,0.9155555555555556,0.9216666666666666
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.1,wmt20_google-de,adv-all,7.283090563647885,-19.486692015209098,0.6579166666666667,0.8766666666666665,0.7058333333333334
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.2,wmt20_google-de,adv-all,13.046231792273588,-15.161596958174883,0.6579166666666667,0.8766666666666665,0.74375
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.3,wmt20_google-de,adv-all,17.22609246358452,-12.024714828897334,0.6579166666666667,0.8766666666666665,0.7712499999999999
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.4,wmt20_google-de,adv-all,19.062697910069655,-10.646387832699602,0.6579166666666667,0.8766666666666665,0.7833333333333333
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.5,wmt20_google-de,adv-all,19.949335022165908,-9.980988593155885,0.6579166666666667,0.8766666666666665,0.7891666666666666
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.6,wmt20_google-de,adv-all,21.215959468017722,-9.030418250950554,0.6579166666666667,0.8766666666666665,0.7975
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.7,wmt20_google-de,adv-all,22.229259024699175,-8.26996197718629,0.6579166666666667,0.8766666666666665,0.8041666666666667
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.8,wmt20_google-de,adv-all,22.92590246991766,-7.747148288973368,0.6579166666666667,0.8766666666666665,0.80875
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.9,wmt20_google-de,adv-all,25.205826472450926,-6.036121673003772,0.6579166666666667,0.8766666666666665,0.8237500000000001
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.1,wmt20_google-de,adv-fact,9.251810136765888,-17.195121951219498,0.6905555555555556,0.911111111111111,0.7544444444444445
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.2,wmt20_google-de,adv-fact,16.331456154464984,-11.829268292682924,0.6905555555555556,0.911111111111111,0.8033333333333332
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.3,wmt20_google-de,adv-fact,21.721641190667743,-7.743902439024371,0.6905555555555556,0.911111111111111,0.8405555555555556
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.4,wmt20_google-de,adv-fact,24.1351568785197,-5.9146341463414505,0.6905555555555556,0.911111111111111,0.8572222222222222
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.5,wmt20_google-de,adv-fact,25.181013676588893,-5.12195121951218,0.6905555555555556,0.911111111111111,0.8644444444444445
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.6,wmt20_google-de,adv-fact,26.79002413515687,-3.9024390243902327,0.6905555555555556,0.911111111111111,0.8755555555555555
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.7,wmt20_google-de,adv-fact,27.835880933226044,-3.109756097560975,0.6905555555555556,0.911111111111111,0.8827777777777777
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.8,wmt20_google-de,adv-fact,28.801287208366855,-2.378048780487787,0.6905555555555556,0.911111111111111,0.8894444444444445
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.9,wmt20_google-de,adv-fact,30.732099758648427,-0.9146341463414481,0.6905555555555556,0.911111111111111,0.9027777777777778
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.1,xpaws-de,adv-all,4.644823775004106,-7.477442699885181,0.7609913984403013,0.8606961708350925,0.7963381078407926
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.2,xpaws-de,adv-all,7.99304984658135,-4.517081858461118,0.7609913984403013,0.8606961708350925,0.821817820245831
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.3,xpaws-de,adv-all,10.034216276006925,-2.7123682461409175,0.7609913984403013,0.8606961708350925,0.8373509212016107
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.4,xpaws-de,adv-all,10.457476997108985,-2.338138896725095,0.7609913984403013,0.8606961708350925,0.8405718988821738
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.5,xpaws-de,adv-all,10.23015107976093,-2.539130923419687,0.7609913984403013,0.8606961708350925,0.8388419682047296
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.6,xpaws-de,adv-all,10.10316847470678,-2.6514036085694204,0.7609913984403013,0.8606961708350925,0.8378756415027521
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.7,xpaws-de,adv-all,9.601590736184148,-3.094877574875695,0.7609913984403013,0.8606961708350925,0.8340586780561035
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.8,xpaws-de,adv-all,9.656275318335576,-3.046527764507466,0.7609913984403013,0.8606961708350925,0.8344748230225488
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.9,xpaws-de,adv-all,9.413894506215673,-3.2608306967387755,0.7609913984403013,0.8606961708350925,0.8326303258908466
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.1,xpaws-de,adv-fact,5.819878238367093,-6.379295222083625,0.8229101433925617,0.9301388125787633,0.8708025117491809
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.2,xpaws-de,adv-fact,10.013497529997682,-2.669126582800748,0.8229101433925617,0.9301388125787633,0.9053122302752763
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.3,xpaws-de,adv-fact,12.597586930219029,-0.3829373064068217,0.8229101433925617,0.9301388125787633,0.9265769640640298
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.4,xpaws-de,adv-fact,13.276969478613188,0.2181243660627357,0.8229101433925617,0.9301388125787633,0.9321676719672042
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.5,xpaws-de,adv-fact,13.343779170594978,0.2772320739287502,0.8229101433925617,0.9301388125787633,0.9327174556992917
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.6,xpaws-de,adv-fact,13.444134245111531,0.36601797087635907,0.8229101433925617,0.9301388125787633,0.9335432877868975
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.7,xpaws-de,adv-fact,13.306415455315177,0.24417573880675386,0.8229101433925617,0.9301388125787633,0.9324099858963059
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.8,xpaws-de,adv-fact,13.583834129961572,0.48961291253366834,0.8229101433925617,0.9301388125787633,0.9346928923096363
ref,BLEURT_BLEURT-20,NLI2Score_monolingual,0.9,xpaws-de,adv-fact,13.47597107391097,0.3941845724612075,0.8229101433925617,0.9301388125787633,0.9338052762804226
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.1,wmt15,mt,1.782338967356082,53.25039465987812,0.8321140437958721,0.5526544571261869,0.8469451366512883
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.2,wmt15,mt,1.6314269247337396,53.02317125034123,0.8321140437958721,0.5526544571261869,0.8456893763508486
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.3,wmt15,mt,-0.39706250506515733,49.9689399481919,0.8321140437958721,0.5526544571261869,0.8288100309285772
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.4,wmt15,mt,-3.9573630090257996,44.608309971760306,0.8321140437958721,0.5526544571261869,0.7991842704337855
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.5,wmt15,mt,-8.553630765100825,37.68785741852432,0.8321140437958721,0.5526544571261869,0.7609380809450238
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.6,wmt15,mt,-13.69377894542128,29.948501600645077,0.8321140437958721,0.5526544571261869,0.7181661860646593
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.7,wmt15,mt,-18.983903220188264,21.983331600298982,0.8321140437958721,0.5526544571261869,0.6741463190400687
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.8,wmt15,mt,-24.154927240757317,14.197487022664765,0.8321140437958721,0.5526544571261869,0.6311175019568557
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.9,wmt15,mt,-29.04780458220249,6.830438955127849,0.8321140437958721,0.5526544571261869,0.5904031824529843
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.1,wmt16,mt,1.6262040042874741,66.51692008016778,0.8046862042147097,0.4911044734047991,0.8177720434895982
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.2,wmt16,mt,0.9682317204116487,65.43881705267998,0.8046862042147097,0.4911044734047991,0.812477431293693
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.3,wmt16,mt,-1.8344012187827645,60.846637213608226,0.8046862042147097,0.4911044734047991,0.7899250306772183
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.4,wmt16,mt,-6.289338520621239,53.547117902416595,0.8046862042147097,0.4911044734047991,0.7540767648029091
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.5,wmt16,mt,-11.755793731130764,44.59020276100456,0.8046862042147097,0.4911044734047991,0.7100889538643628
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.6,wmt16,mt,-17.643142912551156,34.94364297131429,0.8046862042147097,0.4911044734047991,0.6627142672075252
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.7,wmt16,mt,-23.515289687848295,25.321992680805387,0.8046862042147097,0.4911044734047991,0.6154619122154702
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.8,wmt16,mt,-29.103345927959936,16.165831398830356,0.8046862042147097,0.4911044734047991,0.5704955945675326
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.9,wmt16,mt,-34.2708895233504,7.698689953223342,0.8046862042147097,0.4911044734047991,0.5289130841586448
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.1,wmt17,mt,1.294488669747522,53.920173245868,0.8335753982518721,0.5485739260358534,0.8443659373360454
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.2,wmt17,mt,0.7147392775154393,53.039225742569144,0.8335753982518721,0.5485739260358534,0.839533289030884
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.3,wmt17,mt,-1.6066169806042105,49.511851626687275,0.8335753982518721,0.5485739260358534,0.8201830343574184
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.4,wmt17,mt,-5.303665346686802,43.8940699242585,0.8335753982518721,0.5485739260358534,0.7893653487162811
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.5,wmt17,mt,-9.903816041657402,36.903995723524204,0.8335753982518721,0.5485739260358534,0.7510196242404936
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.6,wmt17,mt,-14.954942599774155,29.228649462120615,0.8335753982518721,0.5485739260358534,0.7089146759174658
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.7,wmt17,mt,-20.10144295372975,21.40837970713493,0.8335753982518721,0.5485739260358534,0.6660147150959465
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.8,wmt17,mt,-25.10361640450362,13.807419237713622,0.8335753982518721,0.5485739260358534,0.6243178278324087
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.9,wmt17,mt,-29.822065053111995,6.637587561941139,0.8335753982518721,0.5485739260358534,0.5849860007184614
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.1,wmt20_mqm,mt,3.085648997051979,60.7929376438175,0.49951193323904824,0.32024112858603077,0.5149251181971939
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.2,wmt20_mqm,mt,1.413932739218766,58.18539555993715,0.49951193323904824,0.32024112858603077,0.5065746959994197
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.3,wmt20_mqm,mt,-3.2065725265015748,50.97833403098323,0.49951193323904824,0.32024112858603077,0.48349472082120803
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.4,wmt20_mqm,mt,-8.987290864639242,41.96157280064723,0.49951193323904824,0.32024112858603077,0.4546193428952724
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.5,wmt20_mqm,mt,-14.82305028991073,32.858958513387584,0.49951193323904824,0.32024112858603077,0.4254690281709188
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.6,wmt20_mqm,mt,-20.20892145436767,24.458079683697864,0.49951193323904824,0.32024112858603077,0.3985659589955755
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.7,wmt20_mqm,mt,-24.984218253882194,17.009574406915657,0.49951193323904824,0.32024112858603077,0.3747127816344181
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.8,wmt20_mqm,mt,-29.14726587556799,10.516055055244209,0.49951193323904824,0.32024112858603077,0.35391786197767316
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.9,wmt20_mqm,mt,-32.75722281785686,4.885246235920398,0.49951193323904824,0.32024112858603077,0.33588569626614884
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.1,wmt21.news_mqm,mt,2.339101450420589,49.41575584418161,0.4115076802937603,0.2818533159590499,0.42113326241210375
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.2,wmt21.news_mqm,mt,-0.1003714267613599,45.854109526795234,0.4115076802937603,0.2818533159590499,0.41109464416381686
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.3,wmt21.news_mqm,mt,-4.756271430365847,39.05646514342613,0.4115076802937603,0.2818533159590499,0.39193525806218693
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.4,wmt21.news_mqm,mt,-9.927284318005816,31.506752588435212,0.4115076802937603,0.2818533159590499,0.3706561428805683
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.5,wmt21.news_mqm,mt,-14.827303821204174,24.352692142865358,0.4115076802937603,0.2818533159590499,0.3504921862890149
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.6,wmt21.news_mqm,mt,-19.190729136241977,17.982062713097875,0.4115076802937603,0.2818533159590499,0.33253635599375214
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.7,wmt21.news_mqm,mt,-22.982034359476962,12.446732350244458,0.4115076802937603,0.2818533159590499,0.3169348438167617
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.8,wmt21.news_mqm,mt,-26.25057047357522,7.674648297614859,0.4115076802937603,0.2818533159590499,0.30348456667407214
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.9,wmt21.news_mqm,mt,-29.068529440474617,3.560409819752666,0.4115076802937603,0.2818533159590499,0.2918884490977544
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.1,wmt21.news,mt,0.07282926086571209,12.457069664165644,0.7301265529186853,0.6497219791272794,0.7306582986905603
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.2,wmt21.news,mt,-0.1700988693230367,12.18407862492154,0.7301265529186853,0.6497219791272794,0.7288846159075434
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.3,wmt21.news,mt,-0.7064793454623672,11.581319843969519,0.7301265529186853,0.6497219791272794,0.7249683596265785
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.4,wmt21.news,mt,-1.5190737661279299,10.668165014147643,0.7301265529186853,0.6497219791272794,0.7190353919937634
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.5,wmt21.news,mt,-2.5905567012850317,9.464083626892934,0.7301265529186853,0.6497219791272794,0.7112122105741889
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.6,wmt21.news,mt,-3.9007870189362888,7.991709325131991,0.7301265529186853,0.6497219791272794,0.7016458711206263
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.7,wmt21.news,mt,-5.425918869509582,6.277838936598568,0.7301265529186853,0.6497219791272794,0.6905104785125705
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.8,wmt21.news,mt,-7.1388705710438165,4.352905563038824,0.7301265529186853,0.6497219791272794,0.6780037633009967
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.9,wmt21.news,mt,-9.010695494377185,2.2494380448606432,0.7301265529186853,0.6497219791272794,0.6643370725115899
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.1,wmt20,mt,1.2675721062270167,0.6852175305775546,0.8855026038924455,0.8906242742406242,0.8967269878993
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.2,wmt20,mt,2.1385345809629706,1.5511714031338355,0.8855026038924455,0.8906242742406242,0.904439383292013
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.3,wmt20,mt,2.664404475667428,2.0740172030268145,0.8855026038924455,0.8906242742406242,0.9090959749027074
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.4,wmt20,mt,2.898293570180596,2.3065612827287123,0.8855026038924455,0.8906242742406242,0.911167068924842
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.5,wmt20,mt,2.8907659582174867,2.2990769594431057,0.8855026038924455,0.8906242742406242,0.9111004117248978
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.6,wmt20,mt,2.687022574728039,2.0965052332686867,0.8855026038924455,0.8906242742406242,0.9092962587588401
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.7,wmt20,mt,2.3255105657097137,1.7370721540422513,0.8855026038924455,0.8906242742406242,0.906095060505599
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.8,wmt20,mt,1.8377156451148835,1.2520823723292835,0.8855026038924455,0.8906242742406242,0.9017756237820767
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.9,wmt20,mt,1.2487538171954502,0.6665074589792246,0.8855026038924455,0.8906242742406242,0.8965603514599175
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.1,wmt20_google-de,adv-all,20.80443828016642,-17.205323193916342,0.6008333333333333,0.8766666666666665,0.7258333333333332
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.2,wmt20_google-de,adv-all,29.126213592232997,-11.501901140684401,0.6008333333333333,0.8766666666666665,0.7758333333333333
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.3,wmt20_google-de,adv-all,34.04993065187239,-8.127376425855507,0.6008333333333333,0.8766666666666665,0.8054166666666666
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.4,wmt20_google-de,adv-all,35.43689320388351,-7.1768060836501615,0.6008333333333333,0.8766666666666665,0.8137500000000001
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.5,wmt20_google-de,adv-all,37.17059639389738,-5.988593155893511,0.6008333333333333,0.8766666666666665,0.8241666666666667
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.6,wmt20_google-de,adv-all,38.28016643550626,-5.228136882129247,0.6008333333333333,0.8766666666666665,0.8308333333333334
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.7,wmt20_google-de,adv-all,39.45908460471567,-4.420152091254736,0.6008333333333333,0.8766666666666665,0.8379166666666666
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.8,wmt20_google-de,adv-all,41.331484049930644,-3.136882129277551,0.6008333333333333,0.8766666666666665,0.8491666666666666
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.9,wmt20_google-de,adv-all,43.48127600554786,-1.6634980988592847,0.6008333333333333,0.8766666666666665,0.8620833333333334
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.1,wmt20_google-de,adv-fact,28.944820909970957,-18.78048780487804,0.5738888888888889,0.911111111111111,0.74
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.2,wmt20_google-de,adv-fact,40.65827686350435,-11.402439024390237,0.5738888888888889,0.911111111111111,0.8072222222222222
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.3,wmt20_google-de,adv-fact,47.43465634075507,-7.13414634146341,0.5738888888888889,0.911111111111111,0.846111111111111
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.4,wmt20_google-de,adv-fact,49.757986447241045,-5.670731707317059,0.5738888888888889,0.911111111111111,0.8594444444444445
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.5,wmt20_google-de,adv-fact,52.08131655372702,-4.2073170731707075,0.5738888888888889,0.911111111111111,0.8727777777777779
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.6,wmt20_google-de,adv-fact,53.630203291384326,-3.2317073170731523,0.5738888888888889,0.911111111111111,0.8816666666666667
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.7,wmt20_google-de,adv-fact,55.3727008712488,-2.134146341463395,0.5738888888888889,0.911111111111111,0.8916666666666667
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.8,wmt20_google-de,adv-fact,57.018393030009676,-1.097560975609745,0.5738888888888889,0.911111111111111,0.9011111111111111
ref,COMET_wmt20-comet-da,NLI2Score_monolingual,0.9,wmt20_google-de,adv-fact,58.27686350435622,-0.3048780487804868,0.5738888888888889,0.911111111111111,0.9083333333333332
